feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
260.0,234.2,170.7,239.3,159.1,186.6,986.350794,986.373118,986.310714,986.135484,987.515556,987.973118,29.677419,28.116129,26.148571,26.445161,25456.0,25.500645,54.137097,63.274194,79.607143,78.758065,85.333333,82.370968,22.36,24.4,25.42,25.67,25.94,24.76,25.74,25.66,25.96,26.59,27.47,27.99,24.66,25.15,25.84,26.49,27.41,27.54,27.73,27.37,27.35,27.74,28.37,28.9,0.05,-0.12,-0.29,-0.4,-0.38,-0.25,0.26,0.07,-0.37,-0.34,-0.31,-0.23,0.41,0.45,0.35,0.54,0.52,0.79,15.9
234.2,170.7,239.3,159.1,186.6,256.5,986.373118,986.310714,986.135484,987.515556,987.973118,989.483333,28.116129,26.148571,26.445161,25456.0,25.500645,25244.0,63.274194,79.607143,78.758065,85.333333,82.370968,75525.0,24.4,25.42,25.67,25.94,24.76,23.78,25.66,25.96,26.59,27.47,27.99,28.04,25.15,25.84,26.49,27.41,27.54,27.18,27.37,27.35,27.74,28.37,28.9,29.14,-0.12,-0.29,-0.4,-0.38,-0.25,-0.01,0.07,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,36.5
170.7,239.3,159.1,186.6,256.5,263.5,986.310714,986.135484,987.515556,987.973118,989.483333,990.831746,26.148571,26.445161,25456.0,25.500645,25244.0,25.172258,79.607143,78.758065,85.333333,82.370968,75525.0,75.266129,25.42,25.67,25.94,24.76,23.78,22.71,25.96,26.59,27.47,27.99,28.04,27.78,25.84,26.49,27.41,27.54,27.18,26.49,27.35,27.74,28.37,28.9,29.14,29.19,-0.29,-0.4,-0.38,-0.25,-0.01,0.18,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,0.39,91.4
239.3,159.1,186.6,256.5,263.5,280.0,986.135484,987.515556,987.973118,989.483333,990.831746,989.422581,26.445161,25456.0,25.500645,25244.0,25.172258,25.985161,78.758065,85.333333,82.370968,75525.0,75.266129,60.032258,25.67,25.94,24.76,23.78,22.71,21.85,26.59,27.47,27.99,28.04,27.78,27.42,26.49,27.41,27.54,27.18,26.49,25.92,27.74,28.37,28.9,29.14,29.19,29.23,-0.4,-0.38,-0.25,-0.01,0.18,0.26,-0.34,-0.31,-0.23,0.05,0.45,0.41,0.54,0.52,0.79,0.59,0.39,0.24,12.7
159.1,186.6,256.5,263.5,280.0,289.8,987.515556,987.973118,989.483333,990.831746,989.422581,989.072222,25456.0,25.500645,25244.0,25.172258,25.985161,27.28,85.333333,82.370968,75525.0,75.266129,60.032258,54.916667,25.94,24.76,23.78,22.71,21.85,21.23,27.47,27.99,28.04,27.78,27.42,27.4,27.41,27.54,27.18,26.49,25.92,25.69,28.37,28.9,29.14,29.19,29.23,29.33,-0.38,-0.25,-0.01,0.18,0.26,0.27,-0.31,-0.23,0.05,0.45,0.41,0.35,0.52,0.79,0.59,0.39,0.24,0.19,0.3
186.6,256.5,263.5,280.0,289.8,267.5,987.973118,989.483333,990.831746,989.422581,989.072222,986.606452,25.500645,25244.0,25.172258,25.985161,27.28,28.362581,82.370968,75525.0,75.266129,60.032258,54.916667,50.540323,24.76,23.78,22.71,21.85,21.23,21.34,27.99,28.04,27.78,27.42,27.4,27.6,27.54,27.18,26.49,25.92,25.69,25.76,28.9,29.14,29.19,29.23,29.33,29.68,-0.25,-0.01,0.18,0.26,0.27,0.27,-0.23,0.05,0.45,0.41,0.35,0.63,0.79,0.59,0.39,0.24,0.19,0.45,0.0
256.5,263.5,280.0,289.8,267.5,302.4,989.483333,990.831746,989.422581,989.072222,986.606452,985.763333,25244.0,25.172258,25.985161,27.28,28.362581,29478.0,75525.0,75.266129,60.032258,54.916667,50.540323,48.716667,23.78,22.71,21.85,21.23,21.34,21.99,28.04,27.78,27.42,27.4,27.6,28.16,27.18,26.49,25.92,25.69,25.76,26.18,29.14,29.19,29.23,29.33,29.68,29.82,-0.01,0.18,0.26,0.27,0.27,0.29,0.05,0.45,0.41,0.35,0.63,0.51,0.59,0.39,0.24,0.19,0.45,0.3,8.5
263.5,280.0,289.8,267.5,302.4,225.3,990.831746,989.422581,989.072222,986.606452,985.763333,986.295699,25.172258,25.985161,27.28,28.362581,29478.0,29.362581,75.266129,60.032258,54.916667,50.540323,48.716667,52.959677,22.71,21.85,21.23,21.34,21.99,23.41,27.78,27.42,27.4,27.6,28.16,28.34,26.49,25.92,25.69,25.76,26.18,26.55,29.19,29.23,29.33,29.68,29.82,29.72,0.18,0.26,0.27,0.27,0.29,0.39,0.45,0.41,0.35,0.63,0.51,0.54,0.39,0.24,0.19,0.45,0.3,0.7,119.6
280.0,289.8,267.5,302.4,225.3,199.1,989.422581,989.072222,986.606452,985.763333,986.295699,986.882796,25.985161,27.28,28.362581,29478.0,29.362581,27.425161,60.032258,54.916667,50.540323,48.716667,52.959677,66.096774,21.85,21.23,21.34,21.99,23.41,24.85,27.42,27.4,27.6,28.16,28.34,28.07,25.92,25.69,25.76,26.18,26.55,26.73,29.23,29.33,29.68,29.82,29.72,29.44,0.26,0.27,0.27,0.29,0.39,0.57,0.41,0.35,0.63,0.51,0.54,0.8,0.24,0.19,0.45,0.3,0.7,0.79,105.4
289.8,267.5,302.4,225.3,199.1,206.1,989.072222,986.606452,985.763333,986.295699,986.882796,986.132143,27.28,28.362581,29478.0,29.362581,27.425161,28.055714,54.916667,50.540323,48.716667,52.959677,66.096774,65.473214,21.23,21.34,21.99,23.41,24.85,26.22,27.4,27.6,28.16,28.34,28.07,28.01,25.69,25.76,26.18,26.55,26.73,27.28,29.33,29.68,29.82,29.72,29.44,29.08,0.27,0.27,0.29,0.39,0.57,0.83,0.35,0.63,0.51,0.54,0.8,1.07,0.19,0.45,0.3,0.7,0.79,0.68,185.2
267.5,302.4,225.3,199.1,206.1,260.4,986.606452,985.763333,986.295699,986.882796,986.132143,986.303226,28.362581,29478.0,29.362581,27.425161,28.055714,28.863871,50.540323,48.716667,52.959677,66.096774,65.473214,62.008065,21.34,21.99,23.41,24.85,26.22,26.56,27.6,28.16,28.34,28.07,28.01,28.18,25.76,26.18,26.55,26.73,27.28,27.76,29.68,29.82,29.72,29.44,29.08,29.07,0.27,0.29,0.39,0.57,0.83,1.04,0.63,0.51,0.54,0.8,1.07,1.27,0.45,0.3,0.7,0.79,0.68,0.89,224.3
302.4,225.3,199.1,206.1,260.4,235.1,985.763333,986.295699,986.882796,986.132143,986.303226,987.342254,29478.0,29.362581,27.425161,28.055714,28.863871,27116.0,48.716667,52.959677,66.096774,65.473214,62.008065,80375.0,21.99,23.41,24.85,26.22,26.56,25.43,28.16,28.34,28.07,28.01,28.18,28.2,26.18,26.55,26.73,27.28,27.76,27.85,29.82,29.72,29.44,29.08,29.07,29.13,0.29,0.39,0.57,0.83,1.04,1.13,0.51,0.54,0.8,1.07,1.27,1.4,0.3,0.7,0.79,0.68,0.89,0.68,48.8
225.3,199.1,206.1,260.4,235.1,277.2,986.295699,986.882796,986.132143,986.303226,987.342254,987.143011,29.362581,27.425161,28.055714,28.863871,27116.0,26.923226,52.959677,66.096774,65.473214,62.008065,80375.0,74.403226,23.41,24.85,26.22,26.56,25.43,24.65,28.34,28.07,28.01,28.18,28.2,27.71,26.55,26.73,27.28,27.76,27.85,27.08,29.72,29.44,29.08,29.07,29.13,29.01,0.39,0.57,0.83,1.04,1.13,1.02,0.54,0.8,1.07,1.27,1.4,1.35,0.7,0.79,0.68,0.89,0.68,0.62,36.6
199.1,206.1,260.4,235.1,277.2,250.4,986.882796,986.132143,986.303226,987.342254,987.143011,989.73,27.425161,28.055714,28.863871,27116.0,26.923226,26.071333,66.096774,65.473214,62.008065,80375.0,74.403226,64.933333,24.85,26.22,26.56,25.43,24.65,23.14,28.07,28.01,28.18,28.2,27.71,27.04,26.73,27.28,27.76,27.85,27.08,25.91,29.44,29.08,29.07,29.13,29.01,28.66,0.57,0.83,1.04,1.13,1.02,0.85,0.8,1.07,1.27,1.4,1.35,1.11,0.79,0.68,0.89,0.68,0.62,0.85,0.2
206.1,260.4,235.1,277.2,250.4,297.5,986.132143,986.303226,987.342254,987.143011,989.73,990.515873,28.055714,28.863871,27116.0,26.923226,26.071333,27.039355,65.473214,62.008065,80375.0,74.403226,64.933333,55.879032,26.22,26.56,25.43,24.65,23.14,20.93,28.01,28.18,28.2,27.71,27.04,26.22,27.28,27.76,27.85,27.08,25.91,24.79,29.08,29.07,29.13,29.01,28.66,28.1,0.83,1.04,1.13,1.02,0.85,0.69,1.07,1.27,1.4,1.35,1.11,1.01,0.68,0.89,0.68,0.62,0.85,0.6,3.5
260.4,235.1,277.2,250.4,297.5,310.8,986.303226,987.342254,987.143011,989.73,990.515873,989.555914,28.863871,27116.0,26.923226,26.071333,27.039355,27.672903,62.008065,80375.0,74.403226,64.933333,55.879032,47.790323,26.56,25.43,24.65,23.14,20.93,19.7,28.18,28.2,27.71,27.04,26.22,25.47,27.76,27.85,27.08,25.91,24.79,23.97,29.07,29.13,29.01,28.66,28.1,27.54,1.04,1.13,1.02,0.85,0.69,0.6,1.27,1.4,1.35,1.11,1.01,0.97,0.89,0.68,0.62,0.85,0.6,0.48,0.2
235.1,277.2,250.4,297.5,310.8,310.6,987.342254,987.143011,989.73,990.515873,989.555914,987.988889,27116.0,26.923226,26.071333,27.039355,27.672903,28.772667,80375.0,74.403226,64.933333,55.879032,47.790323,45225.0,25.43,24.65,23.14,20.93,19.7,19.5,28.2,27.71,27.04,26.22,25.47,25.12,27.85,27.08,25.91,24.79,23.97,23.61,29.13,29.01,28.66,28.1,27.54,27.32,1.13,1.02,0.85,0.69,0.6,0.54,1.4,1.35,1.11,1.01,0.97,0.75,0.68,0.62,0.85,0.6,0.48,0.23,63.9
277.2,250.4,297.5,310.8,310.6,262.9,987.143011,989.73,990.515873,989.555914,987.988889,986.636559,26.923226,26.071333,27.039355,27.672903,28.772667,29.133548,74.403226,64.933333,55.879032,47.790323,45225.0,48.395161,24.65,23.14,20.93,19.7,19.5,19.73,27.71,27.04,26.22,25.47,25.12,25.03,27.08,25.91,24.79,23.97,23.61,23.5,29.01,28.66,28.1,27.54,27.32,27.15,1.02,0.85,0.69,0.6,0.54,0.51,1.35,1.11,1.01,0.97,0.75,0.77,0.62,0.85,0.6,0.48,0.23,0.43,1.7
250.4,297.5,310.8,310.6,262.9,294.1,989.73,990.515873,989.555914,987.988889,986.636559,985.356667,26.071333,27.039355,27.672903,28.772667,29.133548,29.054667,64.933333,55.879032,47.790323,45225.0,48.395161,48725.0,23.14,20.93,19.7,19.5,19.73,20.34,27.04,26.22,25.47,25.12,25.03,25.06,25.91,24.79,23.97,23.61,23.5,23.59,28.66,28.1,27.54,27.32,27.15,27.11,0.85,0.69,0.6,0.54,0.51,0.61,1.11,1.01,0.97,0.75,0.77,0.7,0.85,0.6,0.48,0.23,0.43,0.4,64.7
297.5,310.8,310.6,262.9,294.1,186.4,990.515873,989.555914,987.988889,986.636559,985.356667,984.975269,27.039355,27.672903,28.772667,29.133548,29.054667,27.656774,55.879032,47.790323,45225.0,48.395161,48725.0,60.040323,20.93,19.7,19.5,19.73,20.34,21.91,26.22,25.47,25.12,25.03,25.06,25.0,24.79,23.97,23.61,23.5,23.59,23.73,28.1,27.54,27.32,27.15,27.11,27.09,0.69,0.6,0.54,0.51,0.61,0.79,1.01,0.97,0.75,0.77,0.7,0.96,0.6,0.48,0.23,0.43,0.4,0.41,238.8
310.8,310.6,262.9,294.1,186.4,191.2,989.555914,987.988889,986.636559,985.356667,984.975269,985.421505,27.672903,28.772667,29.133548,29.054667,27.656774,26.836774,47.790323,45225.0,48.395161,48725.0,60.040323,66.806452,19.7,19.5,19.73,20.34,21.91,24.08,25.47,25.12,25.03,25.06,25.0,25.0,23.97,23.61,23.5,23.59,23.73,24.4,27.54,27.32,27.15,27.11,27.09,26.92,0.6,0.54,0.51,0.61,0.79,0.81,0.97,0.75,0.77,0.7,0.96,0.97,0.48,0.23,0.43,0.4,0.41,0.45,336.3
310.6,262.9,294.1,186.4,191.2,177.6,987.988889,986.636559,985.356667,984.975269,985.421505,986.414286,28.772667,29.133548,29.054667,27.656774,26.836774,25.895714,45225.0,48.395161,48725.0,60.040323,66.806452,78.383929,19.5,19.73,20.34,21.91,24.08,25.94,25.12,25.03,25.06,25.0,25.0,25.64,23.61,23.5,23.59,23.73,24.4,25.63,27.32,27.15,27.11,27.09,26.92,27.15,0.54,0.51,0.61,0.79,0.81,0.64,0.75,0.77,0.7,0.96,0.97,0.53,0.23,0.43,0.4,0.41,0.45,0.59,91.6
262.9,294.1,186.4,191.2,177.6,257.8,986.636559,985.356667,984.975269,985.421505,986.414286,986.143011,29.133548,29.054667,27.656774,26.836774,25.895714,26.483871,48.395161,48725.0,60.040323,66.806452,78.383929,75.717742,19.73,20.34,21.91,24.08,25.94,25.61,25.03,25.06,25.0,25.0,25.64,26.36,23.5,23.59,23.73,24.4,25.63,26.47,27.15,27.11,27.09,26.92,27.15,27.51,0.51,0.61,0.79,0.81,0.64,0.43,0.77,0.7,0.96,0.97,0.53,0.41,0.43,0.4,0.41,0.45,0.59,0.72,494.6
294.1,186.4,191.2,177.6,257.8,243.8,985.356667,984.975269,985.421505,986.414286,986.143011,986.711111,29.054667,27.656774,26.836774,25.895714,26.483871,26.124667,48725.0,60.040323,66.806452,78.383929,75.717742,76.758333,20.34,21.91,24.08,25.94,25.61,25.34,25.06,25.0,25.0,25.64,26.36,27.05,23.59,23.73,24.4,25.63,26.47,27.25,27.11,27.09,26.92,27.15,27.51,27.89,0.61,0.79,0.81,0.64,0.43,0.33,0.7,0.96,0.97,0.53,0.41,0.33,0.4,0.41,0.45,0.59,0.72,0.49,213.5
186.4,191.2,177.6,257.8,243.8,249.6,984.975269,985.421505,986.414286,986.143011,986.711111,987.677419,27.656774,26.836774,25.895714,26.483871,26.124667,25.541935,60.040323,66.806452,78.383929,75.717742,76.758333,79.758065,21.91,24.08,25.94,25.61,25.34,24.53,25.0,25.0,25.64,26.36,27.05,27.41,23.73,24.4,25.63,26.47,27.25,26.96,27.09,26.92,27.15,27.51,27.89,28.35,0.79,0.81,0.64,0.43,0.33,0.37,0.96,0.97,0.53,0.41,0.33,0.41,0.41,0.45,0.59,0.72,0.49,0.3,8.5
191.2,177.6,257.8,243.8,249.6,266.3,985.421505,986.414286,986.143011,986.711111,987.677419,989.152222,26.836774,25.895714,26.483871,26.124667,25.541935,25.751333,66.806452,78.383929,75.717742,76.758333,79.758065,72.655172,24.08,25.94,25.61,25.34,24.53,23.42,25.0,25.64,26.36,27.05,27.41,27.35,24.4,25.63,26.47,27.25,26.96,26.5,26.92,27.15,27.51,27.89,28.35,28.46,0.81,0.64,0.43,0.33,0.37,0.34,0.97,0.53,0.41,0.33,0.41,0.59,0.45,0.59,0.72,0.49,0.3,0.2,87.1
177.6,257.8,243.8,249.6,266.3,252.6,986.414286,986.143011,986.711111,987.677419,989.152222,990.279365,25.895714,26.483871,26.124667,25.541935,25.751333,25.50129,78.383929,75.717742,76.758333,79.758065,72.655172,74.133333,25.94,25.61,25.34,24.53,23.42,22.06,25.64,26.36,27.05,27.41,27.35,26.87,25.63,26.47,27.25,26.96,26.5,25.61,27.15,27.51,27.89,28.35,28.46,28.42,0.64,0.43,0.33,0.37,0.34,0.33,0.53,0.41,0.33,0.41,0.59,0.43,0.59,0.72,0.49,0.3,0.2,0.27,26.1
257.8,243.8,249.6,266.3,252.6,314.7,986.143011,986.711111,987.677419,989.152222,990.279365,989.4,26.483871,26.124667,25.541935,25.751333,25.50129,26.868387,75.717742,76.758333,79.758065,72.655172,74.133333,55.580645,25.61,25.34,24.53,23.42,22.06,20.79,26.36,27.05,27.41,27.35,26.87,26.21,26.47,27.25,26.96,26.5,25.61,24.73,27.51,27.89,28.35,28.46,28.42,28.16,0.43,0.33,0.37,0.34,0.33,0.23,0.41,0.33,0.41,0.59,0.43,0.49,0.72,0.49,0.3,0.2,0.27,0.2,0.0
243.8,249.6,266.3,252.6,314.7,306.3,986.711111,987.677419,989.152222,990.279365,989.4,989.819718,26.124667,25.541935,25.751333,25.50129,26.868387,27.981333,76.758333,79.758065,72.655172,74.133333,55.580645,55.366667,25.34,24.53,23.42,22.06,20.79,19.99,27.05,27.41,27.35,26.87,26.21,25.92,27.25,26.96,26.5,25.61,24.73,24.29,27.89,28.35,28.46,28.42,28.16,28.0,0.33,0.37,0.34,0.33,0.23,0.16,0.33,0.41,0.59,0.43,0.49,0.36,0.49,0.3,0.2,0.27,0.2,0.24,77.4
249.6,266.3,252.6,314.7,306.3,267.0,987.677419,989.152222,990.279365,989.4,989.819718,985.972043,25.541935,25.751333,25.50129,26.868387,27.981333,28.389032,79.758065,72.655172,74.133333,55.580645,55.366667,54.306452,24.53,23.42,22.06,20.79,19.99,20.24,27.41,27.35,26.87,26.21,25.92,25.67,26.96,26.5,25.61,24.73,24.29,23.92,28.35,28.46,28.42,28.16,28.0,27.86,0.37,0.34,0.33,0.23,0.16,0.07,0.41,0.59,0.43,0.49,0.36,0.44,0.3,0.2,0.27,0.2,0.24,0.28,23.0
266.3,252.6,314.7,306.3,267.0,263.6,989.152222,990.279365,989.4,989.819718,985.972043,986.211111,25.751333,25.50129,26.868387,27.981333,28.389032,27.739333,72.655172,74.133333,55.580645,55.366667,54.306452,58.658333,23.42,22.06,20.79,19.99,20.24,21.09,27.35,26.87,26.21,25.92,25.67,25.52,26.5,25.61,24.73,24.29,23.92,23.98,28.46,28.42,28.16,28.0,27.86,27.8,0.34,0.33,0.23,0.16,0.07,-0.0,0.59,0.43,0.49,0.36,0.44,0.21,0.2,0.27,0.2,0.24,0.28,-0.05,6.1
252.6,314.7,306.3,267.0,263.6,289.5,990.279365,989.4,989.819718,985.972043,986.211111,986.074194,25.50129,26.868387,27.981333,28.389032,27.739333,28.863871,74.133333,55.580645,55.366667,54.306452,58.658333,45.024194,22.06,20.79,19.99,20.24,21.09,22.13,26.87,26.21,25.92,25.67,25.52,25.54,25.61,24.73,24.29,23.92,23.98,24.31,28.42,28.16,28.0,27.86,27.8,27.53,0.33,0.23,0.16,0.07,-0.0,-0.05,0.43,0.49,0.36,0.44,0.21,0.23,0.27,0.2,0.24,0.28,-0.05,-0.48,213.7
314.7,306.3,267.0,263.6,289.5,233.8,989.4,989.819718,985.972043,986.211111,986.074194,986.329032,26.868387,27.981333,28.389032,27.739333,28.863871,28.12129,55.580645,55.366667,54.306452,58.658333,45.024194,59.225806,20.79,19.99,20.24,21.09,22.13,24.38,26.21,25.92,25.67,25.52,25.54,25.67,24.73,24.29,23.92,23.98,24.31,25.09,28.16,28.0,27.86,27.8,27.53,27.3,0.23,0.16,0.07,-0.0,-0.05,-0.08,0.49,0.36,0.44,0.21,0.23,0.16,0.2,0.24,0.28,-0.05,-0.48,-0.32,211.4
306.3,267.0,263.6,289.5,233.8,216.4,989.819718,985.972043,986.211111,986.074194,986.329032,986.286207,27.981333,28.389032,27.739333,28.863871,28.12129,26.773103,55.366667,54.306452,58.658333,45.024194,59.225806,68.698276,19.99,20.24,21.09,22.13,24.38,26.46,25.92,25.67,25.52,25.54,25.67,26.08,24.29,23.92,23.98,24.31,25.09,26.22,28.0,27.86,27.8,27.53,27.3,27.29,0.16,0.07,-0.0,-0.05,-0.08,-0.15,0.36,0.44,0.21,0.23,0.16,-0.02,0.24,0.28,-0.05,-0.48,-0.32,-0.51,245.9
267.0,263.6,289.5,233.8,216.4,270.5,985.972043,986.211111,986.074194,986.329032,986.286207,986.926882,28.389032,27.739333,28.863871,28.12129,26.773103,26.720645,54.306452,58.658333,45.024194,59.225806,68.698276,75.395161,20.24,21.09,22.13,24.38,26.46,26.65,25.67,25.52,25.54,25.67,26.08,26.67,23.92,23.98,24.31,25.09,26.22,27.02,27.86,27.8,27.53,27.3,27.29,27.56,0.07,-0.0,-0.05,-0.08,-0.15,-0.17,0.44,0.21,0.23,0.16,-0.02,-0.26,0.28,-0.05,-0.48,-0.32,-0.51,-0.08,154.7
263.6,289.5,233.8,216.4,270.5,266.0,986.211111,986.074194,986.329032,986.286207,986.926882,986.784444,27.739333,28.863871,28.12129,26.773103,26.720645,26.55,58.658333,45.024194,59.225806,68.698276,75.395161,77.616667,21.09,22.13,24.38,26.46,26.65,26.44,25.52,25.54,25.67,26.08,26.67,27.32,23.98,24.31,25.09,26.22,27.02,27.56,27.8,27.53,27.3,27.29,27.56,28.03,-0.0,-0.05,-0.08,-0.15,-0.17,-0.1,0.21,0.23,0.16,-0.02,-0.26,-0.17,-0.05,-0.48,-0.32,-0.51,-0.08,-0.33,27.0
289.5,233.8,216.4,270.5,266.0,289.5,986.074194,986.329032,986.286207,986.926882,986.784444,988.008602,28.863871,28.12129,26.773103,26.720645,26.55,26.960645,45.024194,59.225806,68.698276,75.395161,77.616667,65.685484,22.13,24.38,26.46,26.65,26.44,25.29,25.54,25.67,26.08,26.67,27.32,27.61,24.31,25.09,26.22,27.02,27.56,27.34,27.53,27.3,27.29,27.56,28.03,28.4,-0.05,-0.08,-0.15,-0.17,-0.1,0.0,0.23,0.16,-0.02,-0.26,-0.17,0.09,-0.48,-0.32,-0.51,-0.08,-0.33,-0.04,29.6
233.8,216.4,270.5,266.0,289.5,260.3,986.329032,986.286207,986.926882,986.784444,988.008602,989.484444,28.12129,26.773103,26.720645,26.55,26.960645,26.614667,59.225806,68.698276,75.395161,77.616667,65.685484,62.058333,24.38,26.46,26.65,26.44,25.29,24.14,25.67,26.08,26.67,27.32,27.61,27.75,25.09,26.22,27.02,27.56,27.34,27.05,27.3,27.29,27.56,28.03,28.4,28.58,-0.08,-0.15,-0.17,-0.1,0.0,0.15,0.16,-0.02,-0.26,-0.17,0.09,0.31,-0.32,-0.51,-0.08,-0.33,-0.04,0.04,1.2
216.4,270.5,266.0,289.5,260.3,270.1,986.286207,986.926882,986.784444,988.008602,989.484444,990.167273,26.773103,26.720645,26.55,26.960645,26.614667,27.113333,68.698276,75.395161,77.616667,65.685484,62.058333,55.0,26.46,26.65,26.44,25.29,24.14,22.36,26.08,26.67,27.32,27.61,27.75,27.54,26.22,27.02,27.56,27.34,27.05,26.37,27.29,27.56,28.03,28.4,28.58,28.64,-0.15,-0.17,-0.1,0.0,0.15,0.24,-0.02,-0.26,-0.17,0.09,0.31,0.3,-0.51,-0.08,-0.33,-0.04,0.04,-0.03,0.0
270.5,266.0,289.5,260.3,270.1,287.8,986.926882,986.784444,988.008602,989.484444,990.167273,989.38172,26.720645,26.55,26.960645,26.614667,27.113333,27.500645,75.395161,77.616667,65.685484,62.058333,55.0,45.387097,26.65,26.44,25.29,24.14,22.36,21.07,26.67,27.32,27.61,27.75,27.54,27.32,27.02,27.56,27.34,27.05,26.37,25.64,27.56,28.03,28.4,28.58,28.64,28.86,-0.17,-0.1,0.0,0.15,0.24,0.4,-0.26,-0.17,0.09,0.31,0.3,0.52,-0.08,-0.33,-0.04,0.04,-0.03,-0.08,0.5
266.0,289.5,260.3,270.1,287.8,316.1,986.784444,988.008602,989.484444,990.167273,989.38172,989.182857,26.55,26.960645,26.614667,27.113333,27.500645,28.49,77.616667,65.685484,62.058333,55.0,45.387097,41.166667,26.44,25.29,24.14,22.36,21.07,20.79,27.32,27.61,27.75,27.54,27.32,27.1,27.56,27.34,27.05,26.37,25.64,25.24,28.03,28.4,28.58,28.64,28.86,28.97,-0.1,0.0,0.15,0.24,0.4,0.48,-0.17,0.09,0.31,0.3,0.52,0.72,-0.33,-0.04,0.04,-0.03,-0.08,0.02,0.3
289.5,260.3,270.1,287.8,316.1,313.7,988.008602,989.484444,990.167273,989.38172,989.182857,985.86129,26.960645,26.614667,27.113333,27.500645,28.49,29.392258,65.685484,62.058333,55.0,45.387097,41.166667,42.612903,25.29,24.14,22.36,21.07,20.79,20.65,27.61,27.75,27.54,27.32,27.1,26.98,27.34,27.05,26.37,25.64,25.24,25.0,28.4,28.58,28.64,28.86,28.97,29.07,0.0,0.15,0.24,0.4,0.48,0.52,0.09,0.31,0.3,0.52,0.72,0.78,-0.04,0.04,-0.03,-0.08,0.02,0.03,12.1
260.3,270.1,287.8,316.1,313.7,269.0,989.484444,990.167273,989.38172,989.182857,985.86129,985.003333,26.614667,27.113333,27.500645,28.49,29.392258,29382.0,62.058333,55.0,45.387097,41.166667,42.612903,47.358333,24.14,22.36,21.07,20.79,20.65,21.24,27.75,27.54,27.32,27.1,26.98,26.86,27.05,26.37,25.64,25.24,25.0,25.08,28.58,28.64,28.86,28.97,29.07,29.0,0.15,0.24,0.4,0.48,0.52,0.46,0.31,0.3,0.52,0.72,0.78,0.75,0.04,-0.03,-0.08,0.02,0.03,0.03,0.0
270.1,287.8,316.1,313.7,269.0,257.3,990.167273,989.38172,989.182857,985.86129,985.003333,984.602151,27.113333,27.500645,28.49,29.392258,29382.0,29.901935,55.0,45.387097,41.166667,42.612903,47.358333,44.790323,22.36,21.07,20.79,20.65,21.24,21.96,27.54,27.32,27.1,26.98,26.86,26.34,26.37,25.64,25.24,25.0,25.08,24.8,28.64,28.86,28.97,29.07,29.0,28.6,0.24,0.4,0.48,0.52,0.46,0.44,0.3,0.52,0.72,0.78,0.75,0.55,-0.03,-0.08,0.02,0.03,0.03,0.18,78.6
287.8,316.1,313.7,269.0,257.3,231.8,989.38172,989.182857,985.86129,985.003333,984.602151,985.751613,27.500645,28.49,29.392258,29382.0,29.901935,29.134839,45.387097,41.166667,42.612903,47.358333,44.790323,53.056452,21.07,20.79,20.65,21.24,21.96,23.89,27.32,27.1,26.98,26.86,26.34,26.01,25.64,25.24,25.0,25.08,24.8,25.0,28.86,28.97,29.07,29.0,28.6,28.24,0.4,0.48,0.52,0.46,0.44,0.43,0.52,0.72,0.78,0.75,0.55,0.44,-0.08,0.02,0.03,0.03,0.18,0.39,54.2
316.1,313.7,269.0,257.3,231.8,251.9,989.182857,985.86129,985.003333,984.602151,985.751613,984.907143,28.49,29.392258,29382.0,29.901935,29.134839,29.140714,41.166667,42.612903,47.358333,44.790323,53.056452,53.035714,20.79,20.65,21.24,21.96,23.89,25.37,27.1,26.98,26.86,26.34,26.01,26.24,25.24,25.0,25.08,24.8,25.0,25.84,28.97,29.07,29.0,28.6,28.24,28.01,0.48,0.52,0.46,0.44,0.43,0.46,0.72,0.78,0.75,0.55,0.44,0.4,0.02,0.03,0.03,0.18,0.39,0.25,84.7
313.7,269.0,257.3,231.8,251.9,221.6,985.86129,985.003333,984.602151,985.751613,984.907143,985.658065,29.392258,29382.0,29.901935,29.134839,29.140714,28.632903,42.612903,47.358333,44.790323,53.056452,53.035714,60.733871,20.65,21.24,21.96,23.89,25.37,25.81,26.98,26.86,26.34,26.01,26.24,27.03,25.0,25.08,24.8,25.0,25.84,27.08,29.07,29.0,28.6,28.24,28.01,27.95,0.52,0.46,0.44,0.43,0.46,0.48,0.78,0.75,0.55,0.44,0.4,0.7,0.03,0.03,0.18,0.39,0.25,0.26,140.8
