feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
264.2,269.2,302.2,292.5,306.8,281.9,967.676667,969.207527,968.627957,967.59,965.606452,964.438889,25.708667,25.316129,26.66,27.353333,28.436774,28.791333,56.108333,52.33871,48.427419,46.883333,46.435484,57.866667,21.77,20.95,21.02,20.28,21.25,21.94,27.44,27.5,27.11,26.99,27.14,27.04,26.03,25.92,25.38,25.05,25.38,25.75,29.07,29.08,28.98,28.94,29.12,29.07,0.05,0.2,0.34,0.51,0.45,0.41,0.22,0.36,0.59,0.66,0.8,0.48,0.1,0.4,0.49,0.49,0.53,0.55,213.1
269.2,302.2,292.5,306.8,281.9,263.4,969.207527,968.627957,967.59,965.606452,964.438889,964.776344,25.316129,26.66,27.353333,28.436774,28.791333,28.614839,52.33871,48.427419,46.883333,46.435484,57.866667,60.120968,20.95,21.02,20.28,21.25,21.94,23.03,27.5,27.11,26.99,27.14,27.04,27.03,25.92,25.38,25.05,25.38,25.75,26.0,29.08,28.98,28.94,29.12,29.07,28.97,0.2,0.34,0.51,0.45,0.41,0.36,0.36,0.59,0.66,0.8,0.48,0.49,0.4,0.49,0.49,0.53,0.55,0.56,105.2
302.2,292.5,306.8,281.9,263.4,142.0,968.627957,967.59,965.606452,964.438889,964.776344,964.886022,26.66,27.353333,28.436774,28.791333,28.614839,25.916129,48.427419,46.883333,46.435484,57.866667,60.120968,80.370968,21.02,20.28,21.25,21.94,23.03,24.36,27.11,26.99,27.14,27.04,27.03,26.81,25.38,25.05,25.38,25.75,26.0,26.08,28.98,28.94,29.12,29.07,28.97,28.75,0.34,0.51,0.45,0.41,0.36,0.49,0.59,0.66,0.8,0.48,0.49,0.5,0.49,0.49,0.53,0.55,0.56,0.41,139.7
292.5,306.8,281.9,263.4,142.0,201.0,967.59,965.606452,964.438889,964.776344,964.886022,966.009195,27.353333,28.436774,28.791333,28.614839,25.916129,25.30069,46.883333,46.435484,57.866667,60.120968,80.370968,82.586207,20.28,21.25,21.94,23.03,24.36,26.03,26.99,27.14,27.04,27.03,26.81,26.98,25.05,25.38,25.75,26.0,26.08,26.7,28.94,29.12,29.07,28.97,28.75,28.57,0.51,0.45,0.41,0.36,0.49,0.47,0.66,0.8,0.48,0.49,0.5,0.51,0.49,0.53,0.55,0.56,0.41,0.22,7.3
306.8,281.9,263.4,142.0,201.0,225.0,965.606452,964.438889,964.776344,964.886022,966.009195,965.66129,28.436774,28.791333,28.614839,25.916129,25.30069,25.207097,46.435484,57.866667,60.120968,80.370968,82.586207,83.008065,21.25,21.94,23.03,24.36,26.03,25.75,27.14,27.04,27.03,26.81,26.98,27.4,25.38,25.75,26.0,26.08,26.7,27.34,29.12,29.07,28.97,28.75,28.57,28.42,0.45,0.41,0.36,0.49,0.47,0.38,0.8,0.48,0.49,0.5,0.51,0.36,0.53,0.55,0.56,0.41,0.22,-0.01,4.6
281.9,263.4,142.0,201.0,225.0,222.4,964.438889,964.776344,964.886022,966.009195,965.66129,965.885556,28.791333,28.614839,25.916129,25.30069,25.207097,25.416667,57.866667,60.120968,80.370968,82.586207,83.008065,82625.0,21.94,23.03,24.36,26.03,25.75,24.96,27.04,27.03,26.81,26.98,27.4,27.89,25.75,26.0,26.08,26.7,27.34,27.52,29.07,28.97,28.75,28.57,28.42,28.71,0.41,0.36,0.49,0.47,0.38,0.19,0.48,0.49,0.5,0.51,0.36,0.46,0.55,0.56,0.41,0.22,-0.01,-0.26,6.9
263.4,142.0,201.0,225.0,222.4,224.9,964.776344,964.886022,966.009195,965.66129,965.885556,967.519355,28.614839,25.916129,25.30069,25.207097,25.416667,24.676129,60.120968,80.370968,82.586207,83.008065,82625.0,80.572581,23.03,24.36,26.03,25.75,24.96,22.82,27.03,26.81,26.98,27.4,27.89,28.0,26.0,26.08,26.7,27.34,27.52,26.8,28.97,28.75,28.57,28.42,28.71,29.02,0.36,0.49,0.47,0.38,0.19,0.12,0.49,0.5,0.51,0.36,0.46,0.17,0.56,0.41,0.22,-0.01,-0.26,-0.12,0.0
142.0,201.0,225.0,222.4,224.9,220.3,964.886022,966.009195,965.66129,965.885556,967.519355,969.766667,25.916129,25.30069,25.207097,25.416667,24.676129,24.2,80.370968,82.586207,83.008065,82625.0,80.572581,73.391667,24.36,26.03,25.75,24.96,22.82,22.05,26.81,26.98,27.4,27.89,28.0,27.86,26.08,26.7,27.34,27.52,26.8,26.35,28.75,28.57,28.42,28.71,29.02,29.19,0.49,0.47,0.38,0.19,0.12,0.14,0.5,0.51,0.36,0.46,0.17,0.27,0.41,0.22,-0.01,-0.26,-0.12,-0.08,0.0
201.0,225.0,222.4,224.9,220.3,250.5,966.009195,965.66129,965.885556,967.519355,969.766667,968.789247,25.30069,25.207097,25.416667,24.676129,24.2,24.048387,82.586207,83.008065,82625.0,80.572581,73.391667,68.943548,26.03,25.75,24.96,22.82,22.05,21.18,26.98,27.4,27.89,28.0,27.86,27.78,26.7,27.34,27.52,26.8,26.35,25.78,28.57,28.42,28.71,29.02,29.19,29.32,0.47,0.38,0.19,0.12,0.14,0.23,0.51,0.36,0.46,0.17,0.27,0.46,0.22,-0.01,-0.26,-0.12,-0.08,0.08,32.6
225.0,222.4,224.9,220.3,250.5,281.7,965.66129,965.885556,967.519355,969.766667,968.789247,969.464516,25.207097,25.416667,24.676129,24.2,24.048387,25.360645,83.008065,82625.0,80.572581,73.391667,68.943548,62.177419,25.75,24.96,22.82,22.05,21.18,20.26,27.4,27.89,28.0,27.86,27.78,27.62,27.34,27.52,26.8,26.35,25.78,25.36,28.42,28.71,29.02,29.19,29.32,29.34,0.38,0.19,0.12,0.14,0.23,0.35,0.36,0.46,0.17,0.27,0.46,0.68,-0.01,-0.26,-0.12,-0.08,0.08,0.22,6.6
222.4,224.9,220.3,250.5,281.7,277.9,965.885556,967.519355,969.766667,968.789247,969.464516,967.591111,25.416667,24.676129,24.2,24.048387,25.360645,26686.0,82625.0,80.572581,73.391667,68.943548,62.177419,54.233333,24.96,22.82,22.05,21.18,20.26,20.46,27.89,28.0,27.86,27.78,27.62,27.53,27.52,26.8,26.35,25.78,25.36,25.35,28.71,29.02,29.19,29.32,29.34,29.45,0.19,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,-0.26,-0.12,-0.08,0.08,0.22,0.33,146.7
224.9,220.3,250.5,281.7,277.9,296.1,967.519355,969.766667,968.789247,969.464516,967.591111,965.487097,24.676129,24.2,24.048387,25.360645,26686.0,28.027097,80.572581,73.391667,68.943548,62.177419,54.233333,55.782258,22.82,22.05,21.18,20.26,20.46,21.16,28.0,27.86,27.78,27.62,27.53,27.44,26.8,26.35,25.78,25.36,25.35,25.52,29.02,29.19,29.32,29.34,29.45,29.46,0.12,0.14,0.23,0.35,0.41,0.46,0.17,0.27,0.46,0.68,0.59,0.62,-0.12,-0.08,0.08,0.22,0.33,0.14,98.3
220.3,250.5,281.7,277.9,296.1,276.1,969.766667,968.789247,969.464516,967.591111,965.487097,964.788889,24.2,24.048387,25.360645,26686.0,28.027097,27.84,73.391667,68.943548,62.177419,54.233333,55.782258,58.883333,22.05,21.18,20.26,20.46,21.16,22.37,27.86,27.78,27.62,27.53,27.44,27.36,26.35,25.78,25.36,25.35,25.52,25.73,29.19,29.32,29.34,29.45,29.46,29.45,0.14,0.23,0.35,0.41,0.46,0.44,0.27,0.46,0.68,0.59,0.62,0.63,-0.08,0.08,0.22,0.33,0.14,0.24,420.4
250.5,281.7,277.9,296.1,276.1,267.5,968.789247,969.464516,967.591111,965.487097,964.788889,964.570968,24.048387,25.360645,26686.0,28.027097,27.84,28.089032,68.943548,62.177419,54.233333,55.782258,58.883333,56.459677,21.18,20.26,20.46,21.16,22.37,23.18,27.78,27.62,27.53,27.44,27.36,27.34,25.78,25.36,25.35,25.52,25.73,25.91,29.32,29.34,29.45,29.46,29.45,29.41,0.23,0.35,0.41,0.46,0.44,0.45,0.46,0.68,0.59,0.62,0.63,0.53,0.08,0.22,0.33,0.14,0.24,0.43,79.7
281.7,277.9,296.1,276.1,267.5,227.4,969.464516,967.591111,965.487097,964.788889,964.570968,964.426882,25.360645,26686.0,28.027097,27.84,28.089032,27.336774,62.177419,54.233333,55.782258,58.883333,56.459677,65.395161,20.26,20.46,21.16,22.37,23.18,24.54,27.62,27.53,27.44,27.36,27.34,27.21,25.36,25.35,25.52,25.73,25.91,25.98,29.34,29.45,29.46,29.45,29.41,29.2,0.35,0.41,0.46,0.44,0.45,0.38,0.68,0.59,0.62,0.63,0.53,0.46,0.22,0.33,0.14,0.24,0.43,0.61,62.1
277.9,296.1,276.1,267.5,227.4,212.3,967.591111,965.487097,964.788889,964.570968,964.426882,964.495238,26686.0,28.027097,27.84,28.089032,27.336774,26.979286,54.233333,55.782258,58.883333,56.459677,65.395161,70.294643,20.46,21.16,22.37,23.18,24.54,25.16,27.53,27.44,27.36,27.34,27.21,27.11,25.35,25.52,25.73,25.91,25.98,26.31,29.45,29.46,29.45,29.41,29.2,28.87,0.41,0.46,0.44,0.45,0.38,0.47,0.59,0.62,0.63,0.53,0.46,0.38,0.33,0.14,0.24,0.43,0.61,0.49,18.0
296.1,276.1,267.5,227.4,212.3,185.6,965.487097,964.788889,964.570968,964.426882,964.495238,965.631183,28.027097,27.84,28.089032,27.336774,26.979286,26.260645,55.782258,58.883333,56.459677,65.395161,70.294643,76.591667,21.16,22.37,23.18,24.54,25.16,25.03,27.44,27.36,27.34,27.21,27.11,27.73,25.52,25.73,25.91,25.98,26.31,27.14,29.46,29.45,29.41,29.2,28.87,28.93,0.46,0.44,0.45,0.38,0.47,0.57,0.62,0.63,0.53,0.46,0.38,0.68,0.14,0.24,0.43,0.61,0.49,0.61,1.7
276.1,267.5,227.4,212.3,185.6,255.1,964.788889,964.570968,964.426882,964.495238,965.631183,965.991111,27.84,28.089032,27.336774,26.979286,26.260645,25848.0,58.883333,56.459677,65.395161,70.294643,76.591667,76.65,22.37,23.18,24.54,25.16,25.03,25.12,27.36,27.34,27.21,27.11,27.73,28.08,25.73,25.91,25.98,26.31,27.14,27.53,29.45,29.41,29.2,28.87,28.93,29.05,0.44,0.45,0.38,0.47,0.57,0.75,0.63,0.53,0.46,0.38,0.68,0.81,0.24,0.43,0.61,0.49,0.61,0.29,2.4
267.5,227.4,212.3,185.6,255.1,215.7,964.570968,964.426882,964.495238,965.631183,965.991111,966.98172,28.089032,27.336774,26.979286,26.260645,25848.0,24.883871,56.459677,65.395161,70.294643,76.591667,76.65,78.370968,23.18,24.54,25.16,25.03,25.12,24.04,27.34,27.21,27.11,27.73,28.08,28.24,25.91,25.98,26.31,27.14,27.53,27.41,29.41,29.2,28.87,28.93,29.05,29.21,0.45,0.38,0.47,0.57,0.75,0.75,0.53,0.46,0.38,0.68,0.81,1.01,0.43,0.61,0.49,0.61,0.29,-0.06,0.0
227.4,212.3,185.6,255.1,215.7,216.8,964.426882,964.495238,965.631183,965.991111,966.98172,968.194444,27.336774,26.979286,26.260645,25848.0,24.883871,24.657333,65.395161,70.294643,76.591667,76.65,78.370968,72.091667,24.54,25.16,25.03,25.12,24.04,22.35,27.21,27.11,27.73,28.08,28.24,27.77,25.98,26.31,27.14,27.53,27.41,26.68,29.2,28.87,28.93,29.05,29.21,29.14,0.38,0.47,0.57,0.75,0.75,0.68,0.46,0.38,0.68,0.81,1.01,0.92,0.61,0.49,0.61,0.29,-0.06,-0.26,0.4
212.3,185.6,255.1,215.7,216.8,276.7,964.495238,965.631183,965.991111,966.98172,968.194444,969.882796,26.979286,26.260645,25848.0,24.883871,24.657333,24.327097,70.294643,76.591667,76.65,78.370968,72.091667,65.774194,25.16,25.03,25.12,24.04,22.35,21.61,27.11,27.73,28.08,28.24,27.77,27.06,26.31,27.14,27.53,27.41,26.68,25.91,28.87,28.93,29.05,29.21,29.14,28.79,0.47,0.57,0.75,0.75,0.68,0.53,0.38,0.68,0.81,1.01,0.92,0.84,0.49,0.61,0.29,-0.06,-0.26,-0.32,0.0
185.6,255.1,215.7,216.8,276.7,271.3,965.631183,965.991111,966.98172,968.194444,969.882796,968.973118,26.260645,25848.0,24.883871,24.657333,24.327097,25.191613,76.591667,76.65,78.370968,72.091667,65.774194,58.153226,25.03,25.12,24.04,22.35,21.61,20.61,27.73,28.08,28.24,27.77,27.06,26.8,27.14,27.53,27.41,26.68,25.91,25.3,28.93,29.05,29.21,29.14,28.79,28.73,0.57,0.75,0.75,0.68,0.53,0.46,0.68,0.81,1.01,0.92,0.84,0.74,0.61,0.29,-0.06,-0.26,-0.32,0.01,194.0
255.1,215.7,216.8,276.7,271.3,295.8,965.991111,966.98172,968.194444,969.882796,968.973118,967.573333,25848.0,24.883871,24.657333,24.327097,25.191613,26706.0,76.65,78.370968,72.091667,65.774194,58.153226,52125.0,25.12,24.04,22.35,21.61,20.61,19.99,28.08,28.24,27.77,27.06,26.8,26.68,27.53,27.41,26.68,25.91,25.3,24.82,29.05,29.21,29.14,28.79,28.73,28.79,0.75,0.75,0.68,0.53,0.46,0.38,0.81,1.01,0.92,0.84,0.74,0.73,0.29,-0.06,-0.26,-0.32,0.01,-0.09,41.7
215.7,216.8,276.7,271.3,295.8,329.3,966.98172,968.194444,969.882796,968.973118,967.573333,965.856989,24.883871,24.657333,24.327097,25.191613,26706.0,28.390323,78.370968,72.091667,65.774194,58.153226,52125.0,47.532258,24.04,22.35,21.61,20.61,19.99,19.75,28.24,27.77,27.06,26.8,26.68,26.65,27.41,26.68,25.91,25.3,24.82,24.64,29.21,29.14,28.79,28.73,28.79,28.85,0.75,0.68,0.53,0.46,0.38,0.37,1.01,0.92,0.84,0.74,0.73,0.54,-0.06,-0.26,-0.32,0.01,-0.09,-0.0,252.3
216.8,276.7,271.3,295.8,329.3,284.6,968.194444,969.882796,968.973118,967.573333,965.856989,964.136667,24.657333,24.327097,25.191613,26706.0,28.390323,28618.0,72.091667,65.774194,58.153226,52125.0,47.532258,52.083333,22.35,21.61,20.61,19.99,19.75,20.23,27.77,27.06,26.8,26.68,26.65,26.11,26.68,25.91,25.3,24.82,24.64,23.97,29.14,28.79,28.73,28.79,28.85,28.55,0.68,0.53,0.46,0.38,0.37,0.42,0.92,0.84,0.74,0.73,0.54,0.4,-0.26,-0.32,0.01,-0.09,-0.0,-0.07,247.7
276.7,271.3,295.8,329.3,284.6,261.7,969.882796,968.973118,967.573333,965.856989,964.136667,964.165591,24.327097,25.191613,26706.0,28.390323,28618.0,26.881935,65.774194,58.153226,52125.0,47.532258,52.083333,66.346774,21.61,20.61,19.99,19.75,20.23,21.89,27.06,26.8,26.68,26.65,26.11,25.68,25.91,25.3,24.82,24.64,23.97,24.0,28.79,28.73,28.79,28.85,28.55,28.28,0.53,0.46,0.38,0.37,0.42,0.47,0.84,0.74,0.73,0.54,0.4,0.55,-0.32,0.01,-0.09,-0.0,-0.07,-0.02,226.7
271.3,295.8,329.3,284.6,261.7,283.5,968.973118,967.573333,965.856989,964.136667,964.165591,964.252688,25.191613,26706.0,28.390323,28618.0,26.881935,27.698065,58.153226,52125.0,47.532258,52.083333,66.346774,63.008065,20.61,19.99,19.75,20.23,21.89,24.19,26.8,26.68,26.65,26.11,25.68,25.63,25.3,24.82,24.64,23.97,24.0,24.85,28.73,28.79,28.85,28.55,28.28,27.82,0.46,0.38,0.37,0.42,0.47,0.39,0.74,0.73,0.54,0.4,0.55,0.41,0.01,-0.09,-0.0,-0.07,-0.02,0.04,23.0
295.8,329.3,284.6,261.7,283.5,169.8,967.573333,965.856989,964.136667,964.165591,964.252688,965.066667,26706.0,28.390323,28618.0,26.881935,27.698065,25.297143,52125.0,47.532258,52.083333,66.346774,63.008065,84.964286,19.99,19.75,20.23,21.89,24.19,26.32,26.68,26.65,26.11,25.68,25.63,26.08,24.82,24.64,23.97,24.0,24.85,26.06,28.79,28.85,28.55,28.28,27.82,27.52,0.38,0.37,0.42,0.47,0.39,0.19,0.73,0.54,0.4,0.55,0.41,0.19,-0.09,-0.0,-0.07,-0.02,0.04,0.23,7.7
329.3,284.6,261.7,283.5,169.8,200.9,965.856989,964.136667,964.165591,964.252688,965.066667,965.713978,28.390323,28618.0,26.881935,27.698065,25.297143,25.08,47.532258,52.083333,66.346774,63.008065,84.964286,85.725806,19.75,20.23,21.89,24.19,26.32,26.2,26.65,26.11,25.68,25.63,26.08,26.57,24.64,23.97,24.0,24.85,26.06,26.65,28.85,28.55,28.28,27.82,27.52,27.73,0.37,0.42,0.47,0.39,0.19,0.16,0.54,0.4,0.55,0.41,0.19,0.18,-0.0,-0.07,-0.02,0.04,0.23,0.41,7.5
284.6,261.7,283.5,169.8,200.9,179.5,964.136667,964.165591,964.252688,965.066667,965.713978,965.312222,28618.0,26.881935,27.698065,25.297143,25.08,24716.0,52.083333,66.346774,63.008065,84.964286,85.725806,86875.0,20.23,21.89,24.19,26.32,26.2,24.04,26.11,25.68,25.63,26.08,26.57,27.5,23.97,24.0,24.85,26.06,26.65,27.16,28.55,28.28,27.82,27.52,27.73,28.29,0.42,0.47,0.39,0.19,0.16,0.25,0.4,0.55,0.41,0.19,0.18,0.41,-0.07,-0.02,0.04,0.23,0.41,0.31,0.0
261.7,283.5,169.8,200.9,179.5,221.4,964.165591,964.252688,965.066667,965.713978,965.312222,967.447312,26.881935,27.698065,25.297143,25.08,24716.0,24.408387,66.346774,63.008065,84.964286,85.725806,86875.0,81.491935,21.89,24.19,26.32,26.2,24.04,23.86,25.68,25.63,26.08,26.57,27.5,27.85,24.0,24.85,26.06,26.65,27.16,27.17,28.28,27.82,27.52,27.73,28.29,28.86,0.47,0.39,0.19,0.16,0.25,0.37,0.55,0.41,0.19,0.18,0.41,0.43,-0.02,0.04,0.23,0.41,0.31,0.24,0.0
283.5,169.8,200.9,179.5,221.4,229.3,964.252688,965.066667,965.713978,965.312222,967.447312,968.685556,27.698065,25.297143,25.08,24716.0,24.408387,24.300667,63.008065,84.964286,85.725806,86875.0,81.491935,76.45,24.19,26.32,26.2,24.04,23.86,22.91,25.63,26.08,26.57,27.5,27.85,27.73,24.85,26.06,26.65,27.16,27.17,26.61,27.82,27.52,27.73,28.29,28.86,29.03,0.39,0.19,0.16,0.25,0.37,0.33,0.41,0.19,0.18,0.41,0.43,0.52,0.04,0.23,0.41,0.31,0.24,0.41,14.3
169.8,200.9,179.5,221.4,229.3,255.8,965.066667,965.713978,965.312222,967.447312,968.685556,969.45914,25.297143,25.08,24716.0,24.408387,24.300667,24.370968,84.964286,85.725806,86875.0,81.491935,76.45,68.145161,26.32,26.2,24.04,23.86,22.91,22.16,26.08,26.57,27.5,27.85,27.73,27.3,26.06,26.65,27.16,27.17,26.61,25.82,27.52,27.73,28.29,28.86,29.03,29.1,0.19,0.16,0.25,0.37,0.33,0.3,0.19,0.18,0.41,0.43,0.52,0.36,0.23,0.41,0.31,0.24,0.41,0.3,20.5
200.9,179.5,221.4,229.3,255.8,298.7,965.713978,965.312222,967.447312,968.685556,969.45914,968.360215,25.08,24716.0,24.408387,24.300667,24.370968,25.320645,85.725806,86875.0,81.491935,76.45,68.145161,63.104839,26.2,24.04,23.86,22.91,22.16,21.71,26.57,27.5,27.85,27.73,27.3,27.16,26.65,27.16,27.17,26.61,25.82,25.51,27.73,28.29,28.86,29.03,29.1,29.21,0.16,0.25,0.37,0.33,0.3,0.3,0.18,0.41,0.43,0.52,0.36,0.53,0.41,0.31,0.24,0.41,0.3,0.33,59.2
179.5,221.4,229.3,255.8,298.7,287.4,965.312222,967.447312,968.685556,969.45914,968.360215,967.626667,24716.0,24.408387,24.300667,24.370968,25.320645,26554.0,86875.0,81.491935,76.45,68.145161,63.104839,55.366667,24.04,23.86,22.91,22.16,21.71,21.7,27.5,27.85,27.73,27.3,27.16,27.32,27.16,27.17,26.61,25.82,25.51,25.73,28.29,28.86,29.03,29.1,29.21,29.4,0.25,0.37,0.33,0.3,0.3,0.4,0.41,0.43,0.52,0.36,0.53,0.69,0.31,0.24,0.41,0.3,0.33,0.27,83.9
221.4,229.3,255.8,298.7,287.4,271.3,967.447312,968.685556,969.45914,968.360215,967.626667,965.380645,24.408387,24.300667,24.370968,25.320645,26554.0,27.826452,81.491935,76.45,68.145161,63.104839,55.366667,60.177419,23.86,22.91,22.16,21.71,21.7,22.07,27.85,27.73,27.3,27.16,27.32,27.41,27.17,26.61,25.82,25.51,25.73,25.86,28.86,29.03,29.1,29.21,29.4,29.45,0.37,0.33,0.3,0.3,0.4,0.49,0.43,0.52,0.36,0.53,0.69,0.74,0.24,0.41,0.3,0.33,0.27,0.23,372.4
229.3,255.8,298.7,287.4,271.3,270.9,968.685556,969.45914,968.360215,967.626667,965.380645,964.245556,24.300667,24.370968,25.320645,26554.0,27.826452,28.091333,76.45,68.145161,63.104839,55.366667,60.177419,61.45,22.91,22.16,21.71,21.7,22.07,22.45,27.73,27.3,27.16,27.32,27.41,27.69,26.61,25.82,25.51,25.73,25.86,26.1,29.03,29.1,29.21,29.4,29.45,29.62,0.33,0.3,0.3,0.4,0.49,0.45,0.52,0.36,0.53,0.69,0.74,0.71,0.41,0.3,0.33,0.27,0.23,0.08,98.1
255.8,298.7,287.4,271.3,270.9,282.6,969.45914,968.360215,967.626667,965.380645,964.245556,965.267742,24.370968,25.320645,26554.0,27.826452,28.091333,28.482581,68.145161,63.104839,55.366667,60.177419,61.45,57.467742,22.16,21.71,21.7,22.07,22.45,23.52,27.3,27.16,27.32,27.41,27.69,27.74,25.82,25.51,25.73,25.86,26.1,26.37,29.1,29.21,29.4,29.45,29.62,29.46,0.3,0.3,0.4,0.49,0.45,0.42,0.36,0.53,0.69,0.74,0.71,0.47,0.3,0.33,0.27,0.23,0.08,0.32,165.0
298.7,287.4,271.3,270.9,282.6,264.8,968.360215,967.626667,965.380645,964.245556,965.267742,965.326882,25.320645,26554.0,27.826452,28.091333,28.482581,27.096129,63.104839,55.366667,60.177419,61.45,57.467742,70.435484,21.71,21.7,22.07,22.45,23.52,25.23,27.16,27.32,27.41,27.69,27.74,27.24,25.51,25.73,25.86,26.1,26.37,26.53,29.21,29.4,29.45,29.62,29.46,28.97,0.3,0.4,0.49,0.45,0.42,0.4,0.53,0.69,0.74,0.71,0.47,0.46,0.33,0.27,0.23,0.08,0.32,0.24,57.9
287.4,271.3,270.9,282.6,264.8,172.4,967.626667,965.380645,964.245556,965.267742,965.326882,965.94881,26554.0,27.826452,28.091333,28.482581,27.096129,25.390714,55.366667,60.177419,61.45,57.467742,70.435484,84.446429,21.7,22.07,22.45,23.52,25.23,26.21,27.32,27.41,27.69,27.74,27.24,26.88,25.73,25.86,26.1,26.37,26.53,26.49,29.4,29.45,29.62,29.46,28.97,28.66,0.4,0.49,0.45,0.42,0.4,0.42,0.69,0.74,0.71,0.47,0.46,0.56,0.27,0.23,0.08,0.32,0.24,0.21,1.9
271.3,270.9,282.6,264.8,172.4,244.7,965.380645,964.245556,965.267742,965.326882,965.94881,965.782796,27.826452,28.091333,28.482581,27.096129,25.390714,25.133548,60.177419,61.45,57.467742,70.435484,84.446429,81.395161,22.07,22.45,23.52,25.23,26.21,25.84,27.41,27.69,27.74,27.24,26.88,27.1,25.86,26.1,26.37,26.53,26.49,26.8,29.45,29.62,29.46,28.97,28.66,28.66,0.49,0.45,0.42,0.4,0.42,0.44,0.74,0.71,0.47,0.46,0.56,0.33,0.23,0.08,0.32,0.24,0.21,0.04,0.0
270.9,282.6,264.8,172.4,244.7,242.7,964.245556,965.267742,965.326882,965.94881,965.782796,965.91,28.091333,28.482581,27.096129,25.390714,25.133548,25448.0,61.45,57.467742,70.435484,84.446429,81.395161,81.433333,22.45,23.52,25.23,26.21,25.84,24.31,27.69,27.74,27.24,26.88,27.1,27.5,26.1,26.37,26.53,26.49,26.8,26.95,29.62,29.46,28.97,28.66,28.66,28.73,0.45,0.42,0.4,0.42,0.44,0.31,0.71,0.47,0.46,0.56,0.33,0.4,0.08,0.32,0.24,0.21,0.04,0.24,0.2
282.6,264.8,172.4,244.7,242.7,242.0,965.267742,965.326882,965.94881,965.782796,965.91,966.902151,28.482581,27.096129,25.390714,25.133548,25448.0,24.72,57.467742,70.435484,84.446429,81.395161,81.433333,78.604839,23.52,25.23,26.21,25.84,24.31,22.63,27.74,27.24,26.88,27.1,27.5,27.46,26.37,26.53,26.49,26.8,26.95,26.37,29.46,28.97,28.66,28.66,28.73,28.84,0.42,0.4,0.42,0.44,0.31,0.19,0.47,0.46,0.56,0.33,0.4,0.21,0.32,0.24,0.21,0.04,0.24,0.28,0.5
264.8,172.4,244.7,242.7,242.0,232.5,965.326882,965.94881,965.782796,965.91,966.902151,968.573333,27.096129,25.390714,25.133548,25448.0,24.72,24.796667,70.435484,84.446429,81.395161,81.433333,78.604839,70475.0,25.23,26.21,25.84,24.31,22.63,21.52,27.24,26.88,27.1,27.5,27.46,27.37,26.53,26.49,26.8,26.95,26.37,25.9,28.97,28.66,28.66,28.73,28.84,28.9,0.4,0.42,0.44,0.31,0.19,0.04,0.46,0.56,0.33,0.4,0.21,0.16,0.24,0.21,0.04,0.24,0.28,0.43,0.1
172.4,244.7,242.7,242.0,232.5,251.4,965.94881,965.782796,965.91,966.902151,968.573333,968.58172,25.390714,25.133548,25448.0,24.72,24.796667,25.258065,84.446429,81.395161,81.433333,78.604839,70475.0,65.145161,26.21,25.84,24.31,22.63,21.52,20.98,26.88,27.1,27.5,27.46,27.37,26.71,26.49,26.8,26.95,26.37,25.9,24.85,28.66,28.66,28.73,28.84,28.9,28.68,0.42,0.44,0.31,0.19,0.04,-0.02,0.56,0.33,0.4,0.21,0.16,0.09,0.21,0.04,0.24,0.28,0.43,0.23,25.7
244.7,242.7,242.0,232.5,251.4,294.4,965.782796,965.91,966.902151,968.573333,968.58172,968.569892,25.133548,25448.0,24.72,24.796667,25.258065,25.20129,81.395161,81.433333,78.604839,70475.0,65.145161,64.83871,25.84,24.31,22.63,21.52,20.98,19.81,27.1,27.5,27.46,27.37,26.71,26.14,26.8,26.95,26.37,25.9,24.85,23.94,28.66,28.73,28.84,28.9,28.68,28.48,0.44,0.31,0.19,0.04,-0.02,-0.06,0.33,0.4,0.21,0.16,0.09,0.01,0.04,0.24,0.28,0.43,0.23,0.15,105.3
242.7,242.0,232.5,251.4,294.4,297.9,965.91,966.902151,968.573333,968.58172,968.569892,968.494444,25448.0,24.72,24.796667,25.258065,25.20129,26.487333,81.433333,78.604839,70475.0,65.145161,64.83871,63.566667,24.31,22.63,21.52,20.98,19.81,19.75,27.5,27.46,27.37,26.71,26.14,25.61,26.95,26.37,25.9,24.85,23.94,23.63,28.73,28.84,28.9,28.68,28.48,28.11,0.31,0.19,0.04,-0.02,-0.06,-0.05,0.4,0.21,0.16,0.09,0.01,0.11,0.24,0.28,0.43,0.23,0.15,0.27,232.7
