feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
225.8,247.5,291.4,297.9,239.1,216.8,969165.0,969.337097,969.577419,969525.0,966.380645,966.451667,25052.0,24.978065,26.276774,27644.0,27.936129,27.092667,71.833333,62.8,59.032258,49.266667,57.935484,61.433333,23.42,22.06,20.79,19.99,20.24,21.09,27.35,26.87,26.21,25.92,25.67,25.52,26.5,25.61,24.73,24.29,23.92,23.98,28.46,28.42,28.16,28.0,27.86,27.8,0.34,0.33,0.23,0.16,0.07,-0.0,0.59,0.43,0.49,0.36,0.44,0.21,0.2,0.27,0.2,0.24,0.28,-0.05,36.6
247.5,291.4,297.9,239.1,216.8,246.4,969.337097,969.577419,969525.0,966.380645,966.451667,966.362903,24.978065,26.276774,27644.0,27.936129,27.092667,28.357419,62.8,59.032258,49.266667,57.935484,61.433333,53.83871,22.06,20.79,19.99,20.24,21.09,22.13,26.87,26.21,25.92,25.67,25.52,25.54,25.61,24.73,24.29,23.92,23.98,24.31,28.42,28.16,28.0,27.86,27.8,27.53,0.33,0.23,0.16,0.07,-0.0,-0.05,0.43,0.49,0.36,0.44,0.21,0.23,0.27,0.2,0.24,0.28,-0.05,-0.48,13.3
291.4,297.9,239.1,216.8,246.4,192.2,969.577419,969525.0,966.380645,966.451667,966.362903,966.582258,26.276774,27644.0,27.936129,27.092667,28.357419,27.582581,59.032258,49.266667,57.935484,61.433333,53.83871,61.709677,20.79,19.99,20.24,21.09,22.13,24.38,26.21,25.92,25.67,25.52,25.54,25.67,24.73,24.29,23.92,23.98,24.31,25.09,28.16,28.0,27.86,27.8,27.53,27.3,0.23,0.16,0.07,-0.0,-0.05,-0.08,0.49,0.36,0.44,0.21,0.23,0.16,0.2,0.24,0.28,-0.05,-0.48,-0.32,5.0
297.9,239.1,216.8,246.4,192.2,186.6,969525.0,966.380645,966.451667,966.362903,966.582258,966.465517,27644.0,27.936129,27.092667,28.357419,27.582581,26.277241,49.266667,57.935484,61.433333,53.83871,61.709677,69.655172,19.99,20.24,21.09,22.13,24.38,26.46,25.92,25.67,25.52,25.54,25.67,26.08,24.29,23.92,23.98,24.31,25.09,26.22,28.0,27.86,27.8,27.53,27.3,27.29,0.16,0.07,-0.0,-0.05,-0.08,-0.15,0.36,0.44,0.21,0.23,0.16,-0.02,0.24,0.28,-0.05,-0.48,-0.32,-0.51,23.3
216.8,246.4,192.2,186.6,223.1,212.4,966.451667,966.362903,966.582258,966.465517,967.185484,967.116667,27.092667,28.357419,27.582581,26.277241,26.526452,26.93,61.433333,53.83871,61.709677,69.655172,70.064516,66.633333,21.09,22.13,24.38,26.46,26.65,26.44,25.52,25.54,25.67,26.08,26.67,27.32,23.98,24.31,25.09,26.22,27.02,27.56,27.8,27.53,27.3,27.29,27.56,28.03,-0.0,-0.05,-0.08,-0.15,-0.17,-0.1,0.21,0.23,0.16,-0.02,-0.26,-0.17,-0.05,-0.48,-0.32,-0.51,-0.08,-0.33,0.0
246.4,192.2,186.6,223.1,212.4,264.3,966.362903,966.582258,966.465517,967.185484,967.116667,968.180645,28.357419,27.582581,26.277241,26.526452,26.93,27.452903,53.83871,61.709677,69.655172,70.064516,66.633333,58.645161,22.13,24.38,26.46,26.65,26.44,25.29,25.54,25.67,26.08,26.67,27.32,27.61,24.31,25.09,26.22,27.02,27.56,27.34,27.53,27.3,27.29,27.56,28.03,28.4,-0.05,-0.08,-0.15,-0.17,-0.1,0.0,0.23,0.16,-0.02,-0.26,-0.17,0.09,-0.48,-0.32,-0.51,-0.08,-0.33,-0.04,6.2
192.2,186.6,223.1,212.4,264.3,240.8,966.582258,966.465517,967.185484,967.116667,968.180645,969.46,27.582581,26.277241,26.526452,26.93,27.452903,26.923333,61.709677,69.655172,70.064516,66.633333,58.645161,57.566667,24.38,26.46,26.65,26.44,25.29,24.14,25.67,26.08,26.67,27.32,27.61,27.75,25.09,26.22,27.02,27.56,27.34,27.05,27.3,27.29,27.56,28.03,28.4,28.58,-0.08,-0.15,-0.17,-0.1,0.0,0.15,0.16,-0.02,-0.26,-0.17,0.09,0.31,-0.32,-0.51,-0.08,-0.33,-0.04,0.04,0.0
315.9,296.9,292.4,235.2,200.3,172.1,970.311475,969.711667,967.095161,966.066667,965.7,966.708065,27.210323,28.117333,28.907097,28.844667,28.952258,28.559355,44.903226,46.733333,51.903226,53.833333,55.387097,59.741935,21.07,20.79,20.65,21.24,21.96,23.89,27.32,27.1,26.98,26.86,26.34,26.01,25.64,25.24,25.0,25.08,24.8,25.0,28.86,28.97,29.07,29.0,28.6,28.24,0.4,0.48,0.52,0.46,0.44,0.43,0.52,0.72,0.78,0.75,0.55,0.44,-0.08,0.02,0.03,0.03,0.18,0.39,58.9
296.9,292.4,235.2,200.3,172.1,201.4,969.711667,967.095161,966.066667,965.7,966.708065,965.842857,28.117333,28.907097,28.844667,28.952258,28.559355,28.869286,46.733333,51.903226,53.833333,55.387097,59.741935,58.25,20.79,20.65,21.24,21.96,23.89,25.37,27.1,26.98,26.86,26.34,26.01,26.24,25.24,25.0,25.08,24.8,25.0,25.84,28.97,29.07,29.0,28.6,28.24,28.01,0.48,0.52,0.46,0.44,0.43,0.46,0.72,0.78,0.75,0.55,0.44,0.4,0.02,0.03,0.03,0.18,0.39,0.25,36.7
235.2,200.3,172.1,201.4,201.7,184.5,966.066667,965.7,966.708065,965.842857,966.627419,967.681667,28.844667,28.952258,28.559355,28.869286,28.711613,26.945333,53.833333,55.387097,59.741935,58.25,61.548387,70.9,21.24,21.96,23.89,25.37,25.81,24.31,26.86,26.34,26.01,26.24,27.03,27.57,25.08,24.8,25.0,25.84,27.08,27.22,29.0,28.6,28.24,28.01,27.95,28.36,0.46,0.44,0.43,0.46,0.48,0.53,0.75,0.55,0.44,0.4,0.7,0.53,0.03,0.18,0.39,0.25,0.26,0.35,0.0
200.3,172.1,201.4,201.7,184.5,224.3,965.7,966.708065,965.842857,966.627419,967.681667,968.466129,28.952258,28.559355,28.869286,28.711613,26.945333,26.253548,55.387097,59.741935,58.25,61.548387,70.9,72.064516,21.96,23.89,25.37,25.81,24.31,22.83,26.34,26.01,26.24,27.03,27.57,27.53,24.8,25.0,25.84,27.08,27.22,26.43,28.6,28.24,28.01,27.95,28.36,28.69,0.44,0.43,0.46,0.48,0.53,0.41,0.55,0.44,0.4,0.7,0.53,0.64,0.18,0.39,0.25,0.26,0.35,0.48,0.0
172.1,201.4,201.7,184.5,224.3,225.6,966.708065,965.842857,966.627419,967.681667,968.466129,969.151667,28.559355,28.869286,28.711613,26.945333,26.253548,26.003333,59.741935,58.25,61.548387,70.9,72.064516,70.9,23.89,25.37,25.81,24.31,22.83,21.22,26.01,26.24,27.03,27.57,27.53,27.3,25.0,25.84,27.08,27.22,26.43,25.73,28.24,28.01,27.95,28.36,28.69,28.77,0.43,0.46,0.48,0.53,0.41,0.29,0.44,0.4,0.7,0.53,0.64,0.32,0.39,0.25,0.26,0.35,0.48,0.28,22.0
293.0,289.2,207.1,221.2,197.6,125.7,968625.0,967.717742,966065.0,966.519355,967.122581,966.485714,28.728667,28.780645,28074.0,28.029677,26.903871,26.162143,50.413793,52.032258,58.333333,59.193548,68.451613,74.5,19.95,20.27,21.09,22.37,24.56,25.49,26.54,26.52,26.56,26.43,26.05,26.14,24.58,24.79,24.9,25.09,25.23,25.62,28.65,28.72,28.74,28.48,28.14,28.27,0.35,0.28,0.19,0.1,0.01,-0.19,0.61,0.66,0.32,0.27,0.13,-0.08,0.03,0.04,-0.07,0.11,0.11,0.22,10.7
243.7,294.3,290.0,301.4,284.5,255.8,969.92623,970.925806,968.891667,967.009677,965.613333,965.937097,26.304516,27.083871,28.46,28.997419,29.546667,29.38,62.461538,53.741935,50.866667,50.83871,51.3,52.034483,21.27,20.24,20.01,20.27,21.55,22.77,27.64,26.9,26.75,27.2,27.22,27.12,25.7,24.79,24.63,25.14,25.43,25.47,29.66,29.44,29.34,29.51,29.46,29.41,0.11,0.15,0.15,0.19,0.15,0.2,0.37,0.42,0.57,0.44,0.26,0.25,0.5,0.41,0.48,0.47,1.06,1.06,79.4
294.3,290.0,301.4,284.5,255.8,154.1,970.925806,968.891667,967.009677,965.613333,965.937097,967.495161,27.083871,28.46,28.997419,29.546667,29.38,26.948387,53.741935,50.866667,50.83871,51.3,52.034483,74.806452,20.24,20.01,20.27,21.55,22.77,24.2,26.9,26.75,27.2,27.22,27.12,27.15,24.79,24.63,25.14,25.43,25.47,25.88,29.44,29.34,29.51,29.46,29.41,29.17,0.15,0.15,0.19,0.15,0.2,0.4,0.42,0.57,0.44,0.26,0.25,0.25,0.41,0.48,0.47,1.06,1.06,1.28,99.6
290.0,301.4,284.5,255.8,154.1,144.3,968.891667,967.009677,965.613333,965.937097,967.495161,967.768421,28.46,28.997419,29.546667,29.38,26.948387,25.698571,50.866667,50.83871,51.3,52.034483,74.806452,83.5,20.01,20.27,21.55,22.77,24.2,26.12,26.75,27.2,27.22,27.12,27.15,27.12,24.63,25.14,25.43,25.47,25.88,26.51,29.34,29.51,29.46,29.41,29.17,28.97,0.15,0.19,0.15,0.2,0.4,0.4,0.57,0.44,0.26,0.25,0.25,0.5,0.48,0.47,1.06,1.06,1.28,0.84,5.8
