feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,PRECIPITACAO TOTAL MENSAL(mm)
269.2,292.6,318.3,301.6,281.3,224.1,987.190323,987.517778,986.582796,984.491111,984.931183,986.753763,26.43871,28.159333,28.519355,28.6,28.868387,28.102581,51.879032,46.55,48.846774,53175.0,54.637097,59.556452,22.4,21.75,21.37,21.38,22.36,24.4,26.72,26.47,26.37,26.25,25.74,25.66,25.62,25.2,25.07,24.98,24.66,25.15,28.04,28.08,28.17,27.98,27.73,27.37,0.2,0.26,0.23,0.14,0.05,-0.12,0.45,0.57,0.43,0.27,0.26,0.07,0.51,0.28,0.27,0.31,0.41,0.45,100.7
292.6,318.3,301.6,281.3,224.1,171.2,987.517778,986.582796,984.491111,984.931183,986.753763,987.038095,28.159333,28.519355,28.6,28.868387,28.102581,26.738571,46.55,48.846774,53175.0,54.637097,59.556452,69.223214,21.75,21.37,21.38,22.36,24.4,25.42,26.47,26.37,26.25,25.74,25.66,25.96,25.2,25.07,24.98,24.66,25.15,25.84,28.08,28.17,27.98,27.73,27.37,27.35,0.26,0.23,0.14,0.05,-0.12,-0.29,0.57,0.43,0.27,0.26,0.07,-0.37,0.28,0.27,0.31,0.41,0.45,0.35,163.6
318.3,301.6,281.3,224.1,171.2,186.6,986.582796,984.491111,984.931183,986.753763,987.038095,986.553763,28.519355,28.6,28.868387,28.102581,26.738571,25.836774,48.846774,53175.0,54.637097,59.556452,69.223214,75.5,21.37,21.38,22.36,24.4,25.42,25.67,26.37,26.25,25.74,25.66,25.96,26.59,25.07,24.98,24.66,25.15,25.84,26.49,28.17,27.98,27.73,27.37,27.35,27.74,0.23,0.14,0.05,-0.12,-0.29,-0.4,0.43,0.27,0.26,0.07,-0.37,-0.34,0.27,0.31,0.41,0.45,0.35,0.54,320.7
301.6,281.3,224.1,171.2,186.6,158.0,984.491111,984.931183,986.753763,987.038095,986.553763,987.556667,28.6,28.868387,28.102581,26.738571,25.836774,25.256667,53175.0,54.637097,59.556452,69.223214,75.5,74.916667,21.38,22.36,24.4,25.42,25.67,25.94,26.25,25.74,25.66,25.96,26.59,27.47,24.98,24.66,25.15,25.84,26.49,27.41,27.98,27.73,27.37,27.35,27.74,28.37,0.14,0.05,-0.12,-0.29,-0.4,-0.38,0.27,0.26,0.07,-0.37,-0.34,-0.31,0.31,0.41,0.45,0.35,0.54,0.52,225.5
281.3,224.1,171.2,186.6,158.0,136.4,984.931183,986.753763,987.038095,986.553763,987.556667,987.497849,28.868387,28.102581,26.738571,25.836774,25.256667,24.909032,54.637097,59.556452,69.223214,75.5,74.916667,77.612903,22.36,24.4,25.42,25.67,25.94,24.76,25.74,25.66,25.96,26.59,27.47,27.99,24.66,25.15,25.84,26.49,27.41,27.54,27.73,27.37,27.35,27.74,28.37,28.9,0.05,-0.12,-0.29,-0.4,-0.38,-0.25,0.26,0.07,-0.37,-0.34,-0.31,-0.23,0.41,0.45,0.35,0.54,0.52,0.79,93.7
224.1,171.2,186.6,158.0,136.4,222.2,986.753763,987.038095,986.553763,987.556667,987.497849,989.103333,28.102581,26.738571,25.836774,25.256667,24.909032,24.67,59.556452,69.223214,75.5,74.916667,77.612903,76.641667,24.4,25.42,25.67,25.94,24.76,23.78,25.66,25.96,26.59,27.47,27.99,28.04,25.15,25.84,26.49,27.41,27.54,27.18,27.37,27.35,27.74,28.37,28.9,29.14,-0.12,-0.29,-0.4,-0.38,-0.25,-0.01,0.07,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,74.0
171.2,186.6,158.0,136.4,222.2,223.3,987.038095,986.553763,987.556667,987.497849,989.103333,988.698925,26.738571,25.836774,25.256667,24.909032,24.67,24.80129,69.223214,75.5,74.916667,77.612903,76.641667,73.620968,25.42,25.67,25.94,24.76,23.78,22.71,25.96,26.59,27.47,27.99,28.04,27.78,25.84,26.49,27.41,27.54,27.18,26.49,27.35,27.74,28.37,28.9,29.14,29.19,-0.29,-0.4,-0.38,-0.25,-0.01,0.18,-0.37,-0.34,-0.31,-0.23,0.05,0.45,0.35,0.54,0.52,0.79,0.59,0.39,54.1
186.6,158.0,136.4,222.2,223.3,265.1,986.553763,987.556667,987.497849,989.103333,988.698925,985.950538,25.836774,25.256667,24.909032,24.67,24.80129,25.690968,75.5,74.916667,77.612903,76.641667,73.620968,64.91129,25.67,25.94,24.76,23.78,22.71,21.85,26.59,27.47,27.99,28.04,27.78,27.42,26.49,27.41,27.54,27.18,26.49,25.92,27.74,28.37,28.9,29.14,29.19,29.23,-0.4,-0.38,-0.25,-0.01,0.18,0.26,-0.34,-0.31,-0.23,0.05,0.45,0.41,0.54,0.52,0.79,0.59,0.39,0.24,0.2
158.0,136.4,222.2,223.3,265.1,279.8,987.556667,987.497849,989.103333,988.698925,985.950538,984.926667,25.256667,24.909032,24.67,24.80129,25.690968,27.067333,74.916667,77.612903,76.641667,73.620968,64.91129,61.866667,25.94,24.76,23.78,22.71,21.85,21.23,27.47,27.99,28.04,27.78,27.42,27.4,27.41,27.54,27.18,26.49,25.92,25.69,28.37,28.9,29.14,29.19,29.23,29.33,-0.38,-0.25,-0.01,0.18,0.26,0.27,-0.31,-0.23,0.05,0.45,0.41,0.35,0.52,0.79,0.59,0.39,0.24,0.19,0.2
136.4,222.2,223.3,265.1,279.8,264.4,987.497849,989.103333,988.698925,985.950538,984.926667,984.604301,24.909032,24.67,24.80129,25.690968,27.067333,27.661935,77.612903,76.641667,73.620968,64.91129,61.866667,59.862903,24.76,23.78,22.71,21.85,21.23,21.34,27.99,28.04,27.78,27.42,27.4,27.6,27.54,27.18,26.49,25.92,25.69,25.76,28.9,29.14,29.19,29.23,29.33,29.68,-0.25,-0.01,0.18,0.26,0.27,0.27,-0.23,0.05,0.45,0.41,0.35,0.63,0.79,0.59,0.39,0.24,0.19,0.45,2.5
222.2,223.3,265.1,279.8,264.4,296.2,989.103333,988.698925,985.950538,984.926667,984.604301,985.302222,24.67,24.80129,25.690968,27.067333,27.661935,28.127333,76.641667,73.620968,64.91129,61.866667,59.862903,49.75,23.78,22.71,21.85,21.23,21.34,21.99,28.04,27.78,27.42,27.4,27.6,28.16,27.18,26.49,25.92,25.69,25.76,26.18,29.14,29.19,29.23,29.33,29.68,29.82,-0.01,0.18,0.26,0.27,0.27,0.29,0.05,0.45,0.41,0.35,0.63,0.51,0.59,0.39,0.24,0.19,0.45,0.3,31.6
223.3,265.1,279.8,264.4,296.2,220.0,988.698925,985.950538,984.926667,984.604301,985.302222,984.805376,24.80129,25.690968,27.067333,27.661935,28.127333,28.241935,73.620968,64.91129,61.866667,59.862903,49.75,50.427419,22.71,21.85,21.23,21.34,21.99,23.41,27.78,27.42,27.4,27.6,28.16,28.34,26.49,25.92,25.69,25.76,26.18,26.55,29.19,29.23,29.33,29.68,29.82,29.72,0.18,0.26,0.27,0.27,0.29,0.39,0.45,0.41,0.35,0.63,0.51,0.54,0.39,0.24,0.19,0.45,0.3,0.7,64.2
265.1,279.8,264.4,296.2,220.0,202.6,985.950538,984.926667,984.604301,985.302222,984.805376,984.931183,25.690968,27.067333,27.661935,28.127333,28.241935,27.448387,64.91129,61.866667,59.862903,49.75,50.427419,55.862903,21.85,21.23,21.34,21.99,23.41,24.85,27.42,27.4,27.6,28.16,28.34,28.07,25.92,25.69,25.76,26.18,26.55,26.73,29.23,29.33,29.68,29.82,29.72,29.44,0.26,0.27,0.27,0.29,0.39,0.57,0.41,0.35,0.63,0.51,0.54,0.8,0.24,0.19,0.45,0.3,0.7,0.79,18.4
279.8,264.4,296.2,220.0,202.6,201.0,984.926667,984.604301,985.302222,984.805376,984.931183,984.479762,27.067333,27.661935,28.127333,28.241935,27.448387,29.182857,61.866667,59.862903,49.75,50.427419,55.862903,47.348214,21.23,21.34,21.99,23.41,24.85,26.22,27.4,27.6,28.16,28.34,28.07,28.01,25.69,25.76,26.18,26.55,26.73,27.28,29.33,29.68,29.82,29.72,29.44,29.08,0.27,0.27,0.29,0.39,0.57,0.83,0.35,0.63,0.51,0.54,0.8,1.07,0.19,0.45,0.3,0.7,0.79,0.68,103.0
264.4,296.2,220.0,202.6,201.0,235.4,984.604301,985.302222,984.805376,984.931183,984.479762,983.975269,27.661935,28.127333,28.241935,27.448387,29.182857,28.872258,59.862903,49.75,50.427419,55.862903,47.348214,47.112903,21.34,21.99,23.41,24.85,26.22,26.56,27.6,28.16,28.34,28.07,28.01,28.18,25.76,26.18,26.55,26.73,27.28,27.76,29.68,29.82,29.72,29.44,29.08,29.07,0.27,0.29,0.39,0.57,0.83,1.04,0.63,0.51,0.54,0.8,1.07,1.27,0.45,0.3,0.7,0.79,0.68,0.89,225.4
296.2,220.0,202.6,201.0,235.4,211.1,985.302222,984.805376,984.931183,984.479762,983.975269,984.288889,28.127333,28.241935,27.448387,29.182857,28.872258,26.860667,49.75,50.427419,55.862903,47.348214,47.112903,55.541667,21.99,23.41,24.85,26.22,26.56,25.43,28.16,28.34,28.07,28.01,28.18,28.2,26.18,26.55,26.73,27.28,27.76,27.85,29.82,29.72,29.44,29.08,29.07,29.13,0.29,0.39,0.57,0.83,1.04,1.13,0.51,0.54,0.8,1.07,1.27,1.4,0.3,0.7,0.79,0.68,0.89,0.68,53.0
220.0,202.6,201.0,235.4,211.1,251.8,984.805376,984.931183,984.479762,983.975269,984.288889,984.556989,28.241935,27.448387,29.182857,28.872258,26.860667,26.948387,50.427419,55.862903,47.348214,47.112903,55.541667,54.274194,23.41,24.85,26.22,26.56,25.43,24.65,28.34,28.07,28.01,28.18,28.2,27.71,26.55,26.73,27.28,27.76,27.85,27.08,29.72,29.44,29.08,29.07,29.13,29.01,0.39,0.57,0.83,1.04,1.13,1.02,0.54,0.8,1.07,1.27,1.4,1.35,0.7,0.79,0.68,0.89,0.68,0.62,116.5
202.6,201.0,235.4,211.1,251.8,262.9,984.931183,984.479762,983.975269,984.288889,984.556989,987.298889,27.448387,29.182857,28.872258,26.860667,26.948387,26.114667,55.862903,47.348214,47.112903,55.541667,54.274194,63.410714,24.85,26.22,26.56,25.43,24.65,23.14,28.07,28.01,28.18,28.2,27.71,27.04,26.73,27.28,27.76,27.85,27.08,25.91,29.44,29.08,29.07,29.13,29.01,28.66,0.57,0.83,1.04,1.13,1.02,0.85,0.8,1.07,1.27,1.4,1.35,1.11,0.79,0.68,0.89,0.68,0.62,0.85,2.0
201.0,235.4,211.1,251.8,262.9,283.1,984.479762,983.975269,984.288889,984.556989,987.298889,987.880645,29.182857,28.872258,26.860667,26.948387,26.114667,27.329677,47.348214,47.112903,55.541667,54.274194,63.410714,54.822581,26.22,26.56,25.43,24.65,23.14,20.93,28.01,28.18,28.2,27.71,27.04,26.22,27.28,27.76,27.85,27.08,25.91,24.79,29.08,29.07,29.13,29.01,28.66,28.1,0.83,1.04,1.13,1.02,0.85,0.69,1.07,1.27,1.4,1.35,1.11,1.01,0.68,0.89,0.68,0.62,0.85,0.6,0.0
235.4,211.1,251.8,262.9,283.1,294.6,983.975269,984.288889,984.556989,987.298889,987.880645,988.211828,28.872258,26.860667,26.948387,26.114667,27.329677,27.599355,47.112903,55.541667,54.274194,63.410714,54.822581,51.185484,26.56,25.43,24.65,23.14,20.93,19.7,28.18,28.2,27.71,27.04,26.22,25.47,27.76,27.85,27.08,25.91,24.79,23.97,29.07,29.13,29.01,28.66,28.1,27.54,1.04,1.13,1.02,0.85,0.69,0.6,1.27,1.4,1.35,1.11,1.01,0.97,0.89,0.68,0.62,0.85,0.6,0.48,0.0
211.1,251.8,262.9,283.1,294.6,305.2,984.288889,984.556989,987.298889,987.880645,988.211828,986.16,26.860667,26.948387,26.114667,27.329677,27.599355,27918.0,55.541667,54.274194,63.410714,54.822581,51.185484,51.458333,25.43,24.65,23.14,20.93,19.7,19.5,28.2,27.71,27.04,26.22,25.47,25.12,27.85,27.08,25.91,24.79,23.97,23.61,29.13,29.01,28.66,28.1,27.54,27.32,1.13,1.02,0.85,0.69,0.6,0.54,1.4,1.35,1.11,1.01,0.97,0.75,0.68,0.62,0.85,0.6,0.48,0.23,11.7
251.8,262.9,283.1,294.6,305.2,251.3,984.556989,987.298889,987.880645,988.211828,986.16,984.888172,26.948387,26.114667,27.329677,27.599355,27918.0,28.188387,54.274194,63.410714,54.822581,51.185484,51.458333,62.854839,24.65,23.14,20.93,19.7,19.5,19.73,27.71,27.04,26.22,25.47,25.12,25.03,27.08,25.91,24.79,23.97,23.61,23.5,29.01,28.66,28.1,27.54,27.32,27.15,1.02,0.85,0.69,0.6,0.54,0.51,1.35,1.11,1.01,0.97,0.75,0.77,0.62,0.85,0.6,0.48,0.23,0.43,0.7
262.9,283.1,294.6,305.2,251.3,299.5,987.298889,987.880645,988.211828,986.16,984.888172,984.513333,26.114667,27.329677,27.599355,27918.0,28.188387,28.819333,63.410714,54.822581,51.185484,51.458333,62.854839,57225.0,23.14,20.93,19.7,19.5,19.73,20.34,27.04,26.22,25.47,25.12,25.03,25.06,25.91,24.79,23.97,23.61,23.5,23.59,28.66,28.1,27.54,27.32,27.15,27.11,0.85,0.69,0.6,0.54,0.51,0.61,1.11,1.01,0.97,0.75,0.77,0.7,0.85,0.6,0.48,0.23,0.43,0.4,86.9
283.1,294.6,305.2,251.3,299.5,200.0,987.880645,988.211828,986.16,984.888172,984.513333,984.758065,27.329677,27.599355,27918.0,28.188387,28.819333,27.288387,54.822581,51.185484,51.458333,62.854839,57225.0,73.120968,20.93,19.7,19.5,19.73,20.34,21.91,26.22,25.47,25.12,25.03,25.06,25.0,24.79,23.97,23.61,23.5,23.59,23.73,28.1,27.54,27.32,27.15,27.11,27.09,0.69,0.6,0.54,0.51,0.61,0.79,1.01,0.97,0.75,0.77,0.7,0.96,0.6,0.48,0.23,0.43,0.4,0.41,137.7
294.6,305.2,251.3,299.5,200.0,192.6,988.211828,986.16,984.888172,984.513333,984.758065,985.546237,27.599355,27918.0,28.188387,28.819333,27.288387,25.906452,51.185484,51.458333,62.854839,57225.0,73.120968,78.854839,19.7,19.5,19.73,20.34,21.91,24.08,25.47,25.12,25.03,25.06,25.0,25.0,23.97,23.61,23.5,23.59,23.73,24.4,27.54,27.32,27.15,27.11,27.09,26.92,0.6,0.54,0.51,0.61,0.79,0.81,0.97,0.75,0.77,0.7,0.96,0.97,0.48,0.23,0.43,0.4,0.41,0.45,145.5
305.2,251.3,299.5,200.0,192.6,186.6,986.16,984.888172,984.513333,984.758065,985.546237,987.187719,27918.0,28.188387,28.819333,27.288387,25.906452,25.684286,51.458333,62.854839,57225.0,73.120968,78.854839,85.482143,19.5,19.73,20.34,21.91,24.08,25.94,25.12,25.03,25.06,25.0,25.0,25.64,23.61,23.5,23.59,23.73,24.4,25.63,27.32,27.15,27.11,27.09,26.92,27.15,0.54,0.51,0.61,0.79,0.81,0.64,0.75,0.77,0.7,0.96,0.97,0.53,0.23,0.43,0.4,0.41,0.45,0.59,156.6
251.3,299.5,200.0,192.6,186.6,223.3,984.888172,984.513333,984.758065,985.546237,987.187719,985.973626,28.188387,28.819333,27.288387,25.906452,25.684286,25.494194,62.854839,57225.0,73.120968,78.854839,85.482143,81.83871,19.73,20.34,21.91,24.08,25.94,25.61,25.03,25.06,25.0,25.0,25.64,26.36,23.5,23.59,23.73,24.4,25.63,26.47,27.15,27.11,27.09,26.92,27.15,27.51,0.51,0.61,0.79,0.81,0.64,0.43,0.77,0.7,0.96,0.97,0.53,0.41,0.43,0.4,0.41,0.45,0.59,0.72,173.1
299.5,200.0,192.6,186.6,223.3,195.4,984.513333,984.758065,985.546237,987.187719,985.973626,986.263333,28.819333,27.288387,25.906452,25.684286,25.494194,25484.0,57225.0,73.120968,78.854839,85.482143,81.83871,82925.0,20.34,21.91,24.08,25.94,25.61,25.34,25.06,25.0,25.0,25.64,26.36,27.05,23.59,23.73,24.4,25.63,26.47,27.25,27.11,27.09,26.92,27.15,27.51,27.89,0.61,0.79,0.81,0.64,0.43,0.33,0.7,0.96,0.97,0.53,0.41,0.33,0.4,0.41,0.45,0.59,0.72,0.49,120.7
200.0,192.6,186.6,223.3,195.4,198.5,984.758065,985.546237,987.187719,985.973626,986.263333,986.665591,27.288387,25.906452,25.684286,25.494194,25484.0,25.107097,73.120968,78.854839,85.482143,81.83871,82925.0,85.298387,21.91,24.08,25.94,25.61,25.34,24.53,25.0,25.0,25.64,26.36,27.05,27.41,23.73,24.4,25.63,26.47,27.25,26.96,27.09,26.92,27.15,27.51,27.89,28.35,0.79,0.81,0.64,0.43,0.33,0.37,0.96,0.97,0.53,0.41,0.33,0.41,0.41,0.45,0.59,0.72,0.49,0.3,116.1
192.6,186.6,223.3,195.4,198.5,212.1,985.546237,987.187719,985.973626,986.263333,986.665591,989.057143,25.906452,25.684286,25.494194,25484.0,25.107097,24.597333,78.854839,85.482143,81.83871,82925.0,85.298387,84.108333,24.08,25.94,25.61,25.34,24.53,23.42,25.0,25.64,26.36,27.05,27.41,27.35,24.4,25.63,26.47,27.25,26.96,26.5,26.92,27.15,27.51,27.89,28.35,28.46,0.81,0.64,0.43,0.33,0.37,0.34,0.97,0.53,0.41,0.33,0.41,0.59,0.45,0.59,0.72,0.49,0.3,0.2,89.3
186.6,223.3,195.4,198.5,212.1,227.9,987.187719,985.973626,986.263333,986.665591,989.057143,988.337634,25.684286,25.494194,25484.0,25.107097,24.597333,24.650968,85.482143,81.83871,82925.0,85.298387,84.108333,79.35,25.94,25.61,25.34,24.53,23.42,22.06,25.64,26.36,27.05,27.41,27.35,26.87,25.63,26.47,27.25,26.96,26.5,25.61,27.15,27.51,27.89,28.35,28.46,28.42,0.64,0.43,0.33,0.37,0.34,0.33,0.53,0.41,0.33,0.41,0.59,0.43,0.59,0.72,0.49,0.3,0.2,0.27,20.9
223.3,195.4,198.5,212.1,227.9,283.0,985.973626,986.263333,986.665591,989.057143,988.337634,988.423656,25.494194,25484.0,25.107097,24.597333,24.650968,25.9,81.83871,82925.0,85.298387,84.108333,79.35,72.282258,25.61,25.34,24.53,23.42,22.06,20.79,26.36,27.05,27.41,27.35,26.87,26.21,26.47,27.25,26.96,26.5,25.61,24.73,27.51,27.89,28.35,28.46,28.42,28.16,0.43,0.33,0.37,0.34,0.33,0.23,0.41,0.33,0.41,0.59,0.43,0.49,0.72,0.49,0.3,0.2,0.27,0.2,1.0
195.4,198.5,212.1,227.9,283.0,295.5,986.263333,986.665591,989.057143,988.337634,988.423656,989.298889,25484.0,25.107097,24.597333,24.650968,25.9,27.327333,82925.0,85.298387,84.108333,79.35,72.282258,64.308333,25.34,24.53,23.42,22.06,20.79,19.99,27.05,27.41,27.35,26.87,26.21,25.92,27.25,26.96,26.5,25.61,24.73,24.29,27.89,28.35,28.46,28.42,28.16,28.0,0.33,0.37,0.34,0.33,0.23,0.16,0.33,0.41,0.59,0.43,0.49,0.36,0.49,0.3,0.2,0.27,0.2,0.24,11.4
198.5,212.1,227.9,283.0,295.5,253.0,986.665591,989.057143,988.337634,988.423656,989.298889,987.91828,25.107097,24.597333,24.650968,25.9,27.327333,27.363226,85.298387,84.108333,79.35,72.282258,64.308333,75.830645,24.53,23.42,22.06,20.79,19.99,20.24,27.41,27.35,26.87,26.21,25.92,25.67,26.96,26.5,25.61,24.73,24.29,23.92,28.35,28.46,28.42,28.16,28.0,27.86,0.37,0.34,0.33,0.23,0.16,0.07,0.41,0.59,0.43,0.49,0.36,0.44,0.3,0.2,0.27,0.2,0.24,0.28,5.0
212.1,227.9,283.0,295.5,253.0,278.2,989.057143,988.337634,988.423656,989.298889,987.91828,987.074444,24.597333,24.650968,25.9,27.327333,27.363226,27724.0,84.108333,79.35,72.282258,64.308333,75.830645,70.266667,23.42,22.06,20.79,19.99,20.24,21.09,27.35,26.87,26.21,25.92,25.67,25.52,26.5,25.61,24.73,24.29,23.92,23.98,28.46,28.42,28.16,28.0,27.86,27.8,0.34,0.33,0.23,0.16,0.07,-0.0,0.59,0.43,0.49,0.36,0.44,0.21,0.2,0.27,0.2,0.24,0.28,-0.05,2.4
227.9,283.0,295.5,253.0,278.2,290.3,988.337634,988.423656,989.298889,987.91828,987.074444,986.974194,24.650968,25.9,27.327333,27.363226,27724.0,27.969032,79.35,72.282258,64.308333,75.830645,70.266667,67.919355,22.06,20.79,19.99,20.24,21.09,22.13,26.87,26.21,25.92,25.67,25.52,25.54,25.61,24.73,24.29,23.92,23.98,24.31,28.42,28.16,28.0,27.86,27.8,27.53,0.33,0.23,0.16,0.07,-0.0,-0.05,0.43,0.49,0.36,0.44,0.21,0.23,0.27,0.2,0.24,0.28,-0.05,-0.48,12.0
283.0,295.5,253.0,278.2,290.3,239.9,988.423656,989.298889,987.91828,987.074444,986.974194,987.705128,25.9,27.327333,27.363226,27724.0,27.969032,27.874839,72.282258,64.308333,75.830645,70.266667,67.919355,71.822581,20.79,19.99,20.24,21.09,22.13,24.38,26.21,25.92,25.67,25.52,25.54,25.67,24.73,24.29,23.92,23.98,24.31,25.09,28.16,28.0,27.86,27.8,27.53,27.3,0.23,0.16,0.07,-0.0,-0.05,-0.08,0.49,0.36,0.44,0.21,0.23,0.16,0.2,0.24,0.28,-0.05,-0.48,-0.32,110.4
295.5,253.0,278.2,290.3,239.9,191.7,989.298889,987.91828,987.074444,986.974194,987.705128,986.696552,27.327333,27.363226,27724.0,27.969032,27.874839,27.048276,64.308333,75.830645,70.266667,67.919355,71.822581,73.87069,19.99,20.24,21.09,22.13,24.38,26.46,25.92,25.67,25.52,25.54,25.67,26.08,24.29,23.92,23.98,24.31,25.09,26.22,28.0,27.86,27.8,27.53,27.3,27.29,0.16,0.07,-0.0,-0.05,-0.08,-0.15,0.36,0.44,0.21,0.23,0.16,-0.02,0.24,0.28,-0.05,-0.48,-0.32,-0.51,63.3
253.0,278.2,290.3,239.9,191.7,252.7,987.91828,987.074444,986.974194,987.705128,986.696552,985.932258,27.363226,27724.0,27.969032,27.874839,27.048276,27.322581,75.830645,70.266667,67.919355,71.822581,73.87069,69.040323,20.24,21.09,22.13,24.38,26.46,26.65,25.67,25.52,25.54,25.67,26.08,26.67,23.92,23.98,24.31,25.09,26.22,27.02,27.86,27.8,27.53,27.3,27.29,27.56,0.07,-0.0,-0.05,-0.08,-0.15,-0.17,0.44,0.21,0.23,0.16,-0.02,-0.26,0.28,-0.05,-0.48,-0.32,-0.51,-0.08,66.2
278.2,290.3,239.9,191.7,252.7,231.6,987.074444,986.974194,987.705128,986.696552,985.932258,985.622222,27724.0,27.969032,27.874839,27.048276,27.322581,27916.0,70.266667,67.919355,71.822581,73.87069,69.040323,66.491667,21.09,22.13,24.38,26.46,26.65,26.44,25.52,25.54,25.67,26.08,26.67,27.32,23.98,24.31,25.09,26.22,27.02,27.56,27.8,27.53,27.3,27.29,27.56,28.03,-0.0,-0.05,-0.08,-0.15,-0.17,-0.1,0.21,0.23,0.16,-0.02,-0.26,-0.17,-0.05,-0.48,-0.32,-0.51,-0.08,-0.33,21.0
290.3,239.9,191.7,252.7,231.6,274.9,986.974194,987.705128,986.696552,985.932258,985.622222,986.390323,27.969032,27.874839,27.048276,27.322581,27916.0,28.040645,67.919355,71.822581,73.87069,69.040323,66.491667,65.16129,22.13,24.38,26.46,26.65,26.44,25.29,25.54,25.67,26.08,26.67,27.32,27.61,24.31,25.09,26.22,27.02,27.56,27.34,27.53,27.3,27.29,27.56,28.03,28.4,-0.05,-0.08,-0.15,-0.17,-0.1,0.0,0.23,0.16,-0.02,-0.26,-0.17,0.09,-0.48,-0.32,-0.51,-0.08,-0.33,-0.04,25.5
239.9,191.7,252.7,231.6,274.9,237.9,987.705128,986.696552,985.932258,985.622222,986.390323,988345.0,27.874839,27.048276,27.322581,27916.0,28.040645,27542.0,71.822581,73.87069,69.040323,66.491667,65.16129,69.766667,24.38,26.46,26.65,26.44,25.29,24.14,25.67,26.08,26.67,27.32,27.61,27.75,25.09,26.22,27.02,27.56,27.34,27.05,27.3,27.29,27.56,28.03,28.4,28.58,-0.08,-0.15,-0.17,-0.1,0.0,0.15,0.16,-0.02,-0.26,-0.17,0.09,0.31,-0.32,-0.51,-0.08,-0.33,-0.04,0.04,0.5
191.7,252.7,231.6,274.9,237.9,279.6,986.696552,985.932258,985.622222,986.390323,988345.0,987.896154,27.048276,27.322581,27916.0,28.040645,27542.0,27.477419,73.87069,69.040323,66.491667,65.16129,69.766667,67.991935,26.46,26.65,26.44,25.29,24.14,22.36,26.08,26.67,27.32,27.61,27.75,27.54,26.22,27.02,27.56,27.34,27.05,26.37,27.29,27.56,28.03,28.4,28.58,28.64,-0.15,-0.17,-0.1,0.0,0.15,0.24,-0.02,-0.26,-0.17,0.09,0.31,0.3,-0.51,-0.08,-0.33,-0.04,0.04,-0.03,2.1
252.7,231.6,274.9,237.9,279.6,307.8,985.932258,985.622222,986.390323,988345.0,987.896154,988.849462,27.322581,27916.0,28.040645,27542.0,27.477419,27.750968,69.040323,66.491667,65.16129,69.766667,67.991935,63.725806,26.65,26.44,25.29,24.14,22.36,21.07,26.67,27.32,27.61,27.75,27.54,27.32,27.02,27.56,27.34,27.05,26.37,25.64,27.56,28.03,28.4,28.58,28.64,28.86,-0.17,-0.1,0.0,0.15,0.24,0.4,-0.26,-0.17,0.09,0.31,0.3,0.52,-0.08,-0.33,-0.04,0.04,-0.03,-0.08,0.0
231.6,274.9,237.9,279.6,307.8,304.2,985.622222,986.390323,988345.0,987.896154,988.849462,988.266667,27916.0,28.040645,27542.0,27.477419,27.750968,27728.0,66.491667,65.16129,69.766667,67.991935,63.725806,64.95,26.44,25.29,24.14,22.36,21.07,20.79,27.32,27.61,27.75,27.54,27.32,27.1,27.56,27.34,27.05,26.37,25.64,25.24,28.03,28.4,28.58,28.64,28.86,28.97,-0.1,0.0,0.15,0.24,0.4,0.48,-0.17,0.09,0.31,0.3,0.52,0.72,-0.33,-0.04,0.04,-0.03,-0.08,0.02,0.3
274.9,237.9,279.6,307.8,304.2,308.4,986.390323,988345.0,987.896154,988.849462,988.266667,986.530108,28.040645,27542.0,27.477419,27.750968,27728.0,27.992258,65.16129,69.766667,67.991935,63.725806,64.95,65.040323,25.29,24.14,22.36,21.07,20.79,20.65,27.61,27.75,27.54,27.32,27.1,26.98,27.34,27.05,26.37,25.64,25.24,25.0,28.4,28.58,28.64,28.86,28.97,29.07,0.0,0.15,0.24,0.4,0.48,0.52,0.09,0.31,0.3,0.52,0.72,0.78,-0.04,0.04,-0.03,-0.08,0.02,0.03,0.0
237.9,279.6,307.8,304.2,308.4,281.1,988345.0,987.896154,988.849462,988.266667,986.530108,985.798889,27542.0,27.477419,27.750968,27728.0,27.992258,28.305333,69.766667,67.991935,63.725806,64.95,65.040323,60.541667,24.14,22.36,21.07,20.79,20.65,21.24,27.75,27.54,27.32,27.1,26.98,26.86,27.05,26.37,25.64,25.24,25.0,25.08,28.58,28.64,28.86,28.97,29.07,29.0,0.15,0.24,0.4,0.48,0.52,0.46,0.31,0.3,0.52,0.72,0.78,0.75,0.04,-0.03,-0.08,0.02,0.03,0.03,0.6
